UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,與顧客聯絡方式,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,買A商品,過往滿意程度
U5260,57,管理,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U31492,57,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U36834,58,退休,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U1116,55,工程,高中,否,否,否,未知,17,nov,1,-1,未知,0,3
U17820,45,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U38447,48,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U9962,55,退休,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U8982,47,管理,研究所,否,否,是,未知,17,nov,1,-1,未知,0,3
U30225,48,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U29463,39,老闆,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U6398,47,藍領,大學,否,否,否,未知,17,nov,1,119,失敗,0,3
U17064,40,SOHO,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U40981,37,管理,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U30147,50,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U25286,38,管理,研究所,否,否,否,未知,17,nov,1,104,其他,0,3
U34630,59,老闆,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U14170,54,科技,大學,否,是,是,未知,17,nov,1,171,失敗,0,3
U27987,32,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U7568,52,管理,研究所,否,是,是,未知,17,nov,1,117,其他,0,3
U5887,43,科技,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U34358,47,科技,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U19051,36,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U22354,40,管理,大學,否,是,否,未知,17,nov,1,167,失敗,0,3
U32451,58,管理,研究所,否,是,否,未知,14,nov,1,-1,未知,1,3
U45149,35,老闆,大學,否,否,否,未知,14,nov,1,-1,未知,0,3
U20105,30,科技,大學,否,是,否,未知,14,nov,1,-1,未知,1,3
U24580,32,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U44136,44,工程,研究所,否,是,否,未知,17,nov,1,195,失敗,0,3
U16019,57,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U1752,51,管理,研究所,否,否,否,未知,17,nov,1,165,失敗,0,3
U41115,51,科技,大學,否,是,否,未知,17,nov,1,129,失敗,0,3
U12415,58,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U15049,44,管理,研究所,否,是,是,未知,17,nov,1,188,失敗,0,3
U10070,54,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U44375,57,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U20033,53,科技,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U32050,52,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U25386,35,科技,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U34911,50,工程,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U23042,37,科技,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U4442,46,老闆,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U39880,34,科技,大學,否,是,否,未知,17,nov,1,196,失敗,0,3
U44239,37,SOHO,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U14932,35,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U16177,49,藍領,高中,否,否,否,未知,17,nov,1,-1,未知,0,3
U38835,42,管理,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U11195,49,管理,研究所,否,否,否,未知,17,nov,1,172,失敗,0,3
U11545,40,服務業,高中以下,否,否,否,未知,17,nov,1,-1,未知,0,3
U27266,42,SOHO,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U13245,49,退休,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U34954,47,家管,研究所,否,是,否,未知,17,nov,1,118,失敗,0,3
U6319,41,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U24054,41,科技,研究所,否,否,否,未知,18,nov,1,-1,未知,0,3
U27861,50,老闆,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U9701,58,管理,研究所,否,是,是,未知,17,nov,2,-1,未知,0,3
U34671,46,工程,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U35973,56,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U23841,53,服務業,高中,否,否,否,未知,17,nov,3,-1,未知,0,3
U7657,59,管理,研究所,否,否,是,未知,17,nov,2,-1,未知,1,3
U1479,43,藍領,大學,否,否,否,未知,17,nov,1,171,其他,0,3
U9375,37,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,4
U1916,37,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U37896,51,管理,研究所,否,是,是,未知,17,nov,2,126,失敗,0,3
U16556,44,管理,研究所,否,是,否,未知,17,nov,3,-1,未知,0,3
U11516,36,老闆,大學,否,是,否,未知,17,nov,3,-1,未知,0,3
U3669,52,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U28189,51,科技,大學,否,是,否,未知,17,nov,1,188,失敗,0,3
U33138,42,科技,大學,否,否,否,未知,17,nov,1,145,失敗,0,3
U28638,32,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U18168,53,退休,大學,是,是,是,未知,17,nov,1,-1,未知,0,3
U39877,52,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U39690,41,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U12430,46,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U11247,34,老闆,大學,否,否,否,未知,17,nov,3,-1,未知,0,3
U34323,42,服務業,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U28608,40,服務業,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U13509,46,服務業,大學,否,否,否,未知,17,nov,1,150,成功,0,3
U22793,48,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U5583,55,家管,高中,否,是,否,未知,17,nov,2,-1,未知,0,3
U6754,45,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U28293,48,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U28375,50,老闆,高中以下,否,否,否,未知,17,nov,2,-1,未知,0,3
U16261,53,工程,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U21813,41,藍領,高中,否,是,是,未知,17,nov,1,-1,未知,0,3
U10675,42,藍領,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U25416,44,失業,大學,否,是,否,未知,17,nov,1,195,失敗,0,3
U35085,40,藍領,高中,否,是,否,未知,17,nov,1,-1,未知,0,3
U25944,47,科技,大學,否,否,是,未知,17,nov,1,145,失敗,0,3
U36550,41,管理,高中,否,是,否,未知,17,nov,1,-1,未知,1,3
U38584,56,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U3877,33,老闆,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U4866,52,SOHO,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U42038,48,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U44404,45,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U16062,32,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U43029,43,SOHO,大學,否,是,否,未知,17,nov,1,131,失敗,0,3
U8429,33,藍領,大學,否,是,否,未知,17,nov,3,181,其他,0,3
U37594,46,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U24990,40,藍領,大學,否,是,否,未知,17,nov,1,171,其他,0,3
U10050,42,失業,高中以下,否,是,否,未知,17,nov,1,119,成功,0,3
U1939,52,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U18665,54,科技,大學,否,否,是,未知,17,nov,1,145,其他,0,3
U18650,55,退休,大學,否,是,是,未知,17,nov,1,-1,未知,1,3
U31673,50,管理,研究所,否,否,否,未知,17,nov,1,138,失敗,0,3
U12379,51,科技,高中以下,否,是,是,未知,17,nov,1,-1,未知,0,3
U8285,51,SOHO,研究所,否,是,否,未知,17,nov,3,-1,未知,0,3
U17924,38,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U5379,54,管理,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U18188,26,未知,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U3580,56,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U31409,54,服務業,大學,否,是,否,未知,17,nov,2,171,失敗,0,3
U2592,56,服務業,高中,否,否,否,未知,17,nov,2,-1,未知,0,3
U27198,38,老闆,高中以下,否,是,否,未知,17,nov,2,-1,未知,0,3
U12938,45,SOHO,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U12563,36,科技,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U22268,50,管理,研究所,否,否,否,未知,17,nov,1,96,失敗,0,3
U20080,58,未知,大學,否,是,否,未知,17,nov,1,188,失敗,0,3
U10820,35,SOHO,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U31338,41,管理,研究所,否,是,否,未知,17,nov,1,151,失敗,0,3
U13792,37,服務業,大學,是,是,否,未知,17,nov,1,180,失敗,0,3
U39832,43,家管,高中,否,否,是,未知,17,nov,1,129,失敗,0,3
U6066,51,藍領,高中,否,是,否,未知,17,nov,1,195,失敗,0,3
U38328,56,管理,研究所,否,是,是,未知,17,nov,1,172,失敗,0,3
U32257,44,藍領,高中,否,是,否,未知,17,nov,1,-1,未知,0,3
U41916,52,科技,高中以下,否,是,否,未知,17,nov,1,-1,未知,0,3
U37710,44,服務業,大學,否,是,否,未知,17,nov,1,150,其他,0,3
U1306,56,管理,高中,否,否,是,未知,17,nov,1,129,其他,0,3
U11785,34,管理,研究所,否,否,是,未知,17,nov,1,-1,未知,0,3
U38058,36,藍領,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U16665,48,退休,大學,否,是,是,未知,17,nov,2,-1,未知,0,3
U35993,59,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U25542,58,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U26625,49,管理,研究所,否,否,是,未知,17,nov,2,-1,未知,0,3
U38599,47,科技,大學,否,是,否,未知,17,nov,3,-1,未知,0,3
U44457,37,管理,研究所,否,是,否,未知,17,nov,3,-1,未知,0,3
U5278,39,SOHO,研究所,否,是,否,未知,17,nov,2,131,其他,0,3
U44092,38,科技,大學,否,是,是,未知,17,nov,2,180,失敗,0,3
U12385,31,科技,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U15482,50,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U5684,42,科技,高中,否,否,否,未知,17,nov,2,109,失敗,0,3
U8642,34,管理,研究所,否,是,否,未知,17,nov,2,129,失敗,0,3
U3224,51,藍領,大學,否,是,否,未知,17,nov,3,186,失敗,0,3
U20952,59,老闆,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U2705,41,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U21558,33,SOHO,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U7122,53,退休,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U6152,37,老闆,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U17190,32,老闆,大學,否,是,是,未知,17,nov,2,195,失敗,0,3
U7853,43,老闆,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U6666,44,管理,研究所,否,是,否,未知,17,nov,3,150,失敗,0,3
U30897,52,管理,高中以下,否,否,是,未知,17,nov,1,-1,未知,0,3
U42411,52,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U41947,38,藍領,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U38645,41,失業,高中,否,是,否,未知,17,nov,1,173,失敗,0,3
U3731,52,退休,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U23139,46,藍領,高中,否,是,否,未知,17,nov,1,-1,未知,0,3
U35551,40,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U11190,42,老闆,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U3253,41,SOHO,大學,是,是,否,未知,17,nov,1,-1,未知,1,3
U32533,37,管理,研究所,否,是,否,未知,17,nov,2,196,失敗,0,3
U27718,53,老闆,大學,否,否,是,未知,17,nov,3,132,失敗,0,3
U7090,38,管理,研究所,否,是,否,未知,17,nov,1,181,失敗,0,3
U38400,59,SOHO,研究所,否,是,否,未知,17,nov,2,-1,未知,0,4
U20997,53,SOHO,大學,否,否,是,未知,17,nov,1,126,失敗,0,3
U7297,49,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U34702,39,工程,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U2494,52,科技,大學,否,否,是,未知,17,nov,2,111,失敗,0,3
U7059,36,管理,研究所,否,是,否,未知,17,nov,1,193,成功,0,3
U43624,50,老闆,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U8751,38,管理,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U20353,35,工程,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U21834,37,老闆,研究所,否,是,否,未知,17,nov,2,119,失敗,0,3
U13205,52,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U43050,44,管理,研究所,否,是,否,未知,17,nov,1,126,失敗,0,3
U26181,59,管理,研究所,否,是,否,未知,17,nov,1,123,其他,0,3
U8765,43,科技,高中以下,否,否,否,未知,17,nov,2,-1,未知,0,3
U710,55,科技,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U133,56,科技,大學,否,是,否,未知,17,nov,1,103,失敗,0,3
U18515,46,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U30312,45,科技,大學,否,是,否,未知,17,nov,1,131,失敗,0,3
U22057,47,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U39286,35,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U37783,39,管理,高中,否,是,是,未知,17,nov,1,-1,未知,0,3
U1885,32,老闆,大學,否,是,否,未知,17,nov,2,118,失敗,0,3
U21086,40,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U8269,56,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U2742,54,科技,大學,否,是,是,未知,17,nov,2,150,失敗,0,3
U37163,45,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U5943,59,退休,大學,否,是,否,未知,17,nov,1,188,其他,0,3
U28151,30,管理,研究所,否,是,否,未知,17,nov,3,-1,未知,0,3
U11703,41,科技,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U34814,45,老闆,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U33718,59,管理,高中,否,是,是,未知,17,nov,1,175,失敗,0,3
U17273,40,科技,大學,否,是,否,未知,17,nov,2,196,失敗,0,3
U43091,45,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U13461,46,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U33347,45,管理,大學,否,否,否,未知,17,nov,1,110,失敗,0,3
U41630,43,科技,大學,否,是,否,未知,17,nov,1,104,失敗,0,3
U32307,30,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U19582,46,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U20345,57,老闆,大學,否,否,是,未知,17,nov,3,-1,未知,0,3
U44319,55,退休,大學,否,否,是,未知,17,nov,3,-1,未知,0,3
U3655,43,科技,大學,否,否,是,未知,17,nov,2,193,失敗,0,3
U38138,55,工程,研究所,否,否,否,未知,17,nov,2,118,失敗,0,3
U33344,48,科技,大學,是,否,是,未知,17,nov,2,-1,未知,0,3
U7604,42,失業,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U226,49,服務業,大學,否,是,否,未知,17,nov,2,104,失敗,1,3
U20798,31,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U22593,49,工程,研究所,否,是,否,未知,17,nov,2,188,失敗,0,3
U38092,47,藍領,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U29783,34,老闆,大學,否,是,否,未知,17,nov,1,174,失敗,0,3
U9561,49,管理,研究所,否,是,是,未知,17,nov,1,103,其他,0,3
U12068,42,管理,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U9233,52,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U8189,53,老闆,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U21036,49,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U18178,57,家管,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U32858,43,科技,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U15918,59,退休,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U14479,45,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U314,52,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U9918,50,失業,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U19661,52,科技,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U9154,45,家管,大學,否,是,否,未知,17,nov,1,-1,未知,0,4
U25801,51,服務業,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U12032,51,服務業,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U16617,36,SOHO,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U28742,58,管理,研究所,否,是,否,未知,17,nov,2,-1,未知,0,3
U20154,58,管理,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U16272,31,老闆,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U15848,31,老闆,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U8768,33,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U1480,34,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U27098,53,科技,研究所,否,否,否,未知,17,nov,1,-1,未知,1,3
U14056,48,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U13716,42,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U39249,51,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U12267,46,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U33409,45,科技,大學,否,否,是,未知,17,nov,1,-1,未知,0,3
U31935,46,管理,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U13734,43,工程,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U11765,39,藍領,高中,否,是,否,未知,17,nov,1,181,失敗,0,3
U17280,53,老闆,研究所,否,是,是,未知,17,nov,3,-1,未知,0,3
U26403,32,管理,研究所,否,是,是,未知,17,nov,2,-1,未知,0,3
U12882,35,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U12447,51,科技,大學,否,否,否,未知,17,nov,1,-1,未知,0,4
U27993,44,服務業,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U36735,41,科技,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U36724,53,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U18434,51,科技,大學,否,是,否,未知,17,nov,1,123,失敗,0,3
U3052,31,老闆,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U10661,58,管理,研究所,否,否,否,未知,17,nov,3,-1,未知,0,4
U35617,43,服務業,高中以下,否,是,否,未知,17,nov,1,-1,未知,0,3
U42868,36,藍領,大學,否,是,是,未知,17,nov,1,181,失敗,0,3
U36753,49,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U14120,52,科技,研究所,否,是,否,未知,17,nov,1,131,失敗,0,3
U21618,36,失業,大學,否,是,是,未知,17,nov,2,-1,未知,0,3
U6880,56,管理,高中,否,否,否,未知,17,nov,1,-1,未知,0,3
U36124,56,管理,研究所,否,否,否,未知,17,nov,1,-1,未知,0,3
U8791,44,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U14999,58,老闆,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U13911,57,管理,研究所,是,是,否,未知,17,nov,1,-1,未知,0,3
U25086,48,服務業,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U27134,32,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U9651,44,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U16692,58,管理,大學,否,否,是,未知,17,nov,2,-1,未知,0,3
U30231,42,工程,研究所,否,否,否,未知,17,nov,1,154,失敗,0,3
U16237,38,管理,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U34181,56,管理,研究所,否,否,否,未知,17,nov,2,-1,未知,0,3
U21371,41,科技,大學,否,是,否,未知,17,nov,1,131,失敗,0,3
U19199,35,服務業,大學,否,否,否,未知,17,nov,3,-1,未知,0,3
U25689,36,服務業,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U34629,45,服務業,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U39495,37,科技,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U28271,40,管理,研究所,否,否,是,未知,17,nov,1,-1,未知,0,3
U12823,37,工程,研究所,否,是,是,未知,17,nov,1,-1,未知,0,3
U5197,38,工程,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U20927,48,管理,高中,否,否,否,未知,17,nov,1,-1,未知,0,3
U1841,42,科技,研究所,否,是,否,未知,17,nov,1,103,成功,0,4
U23977,45,老闆,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U42772,58,老闆,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U13123,43,老闆,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U10041,56,老闆,大學,否,是,否,未知,17,nov,2,165,其他,0,3
U45003,58,退休,大學,否,否,否,未知,17,nov,1,-1,未知,0,3
U34899,54,失業,大學,否,否,否,未知,17,nov,2,-1,未知,1,3
U37176,35,管理,研究所,否,是,否,未知,17,nov,1,-1,未知,0,3
U20373,35,工程,大學,否,是,否,未知,17,nov,1,181,失敗,0,3
U42789,36,管理,研究所,否,是,是,未知,17,nov,2,-1,未知,0,3
U1179,43,科技,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U1037,53,管理,研究所,否,否,是,未知,17,nov,2,-1,未知,0,3
U40145,46,SOHO,大學,否,否,否,未知,17,nov,2,-1,未知,0,3
U3300,45,失業,大學,否,是,否,未知,17,nov,2,-1,未知,0,3
U37222,44,老闆,大學,否,是,否,未知,17,nov,1,185,其他,0,3
U14340,42,服務業,大學,否,是,否,未知,17,nov,1,186,失敗,0,3
U20543,54,服務業,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U17168,35,科技,大學,否,是,是,未知,17,nov,1,-1,未知,0,3
U26054,39,老闆,高中,否,否,否,未知,17,nov,1,-1,未知,0,3
U16164,42,藍領,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U42647,41,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U42562,32,藍領,高中,否,是,否,未知,17,nov,1,-1,未知,0,3
U14792,47,工程,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U7070,33,管理,大學,否,是,否,未知,17,nov,1,-1,未知,0,3
U9647,57,工程,研究所,否,否,否,未知,18,nov,1,-1,未知,0,3
U33198,48,管理,研究所,否,否,否,未知,18,nov,1,-1,未知,0,3
U257,36,科技,大學,否,是,否,未知,18,nov,2,-1,未知,0,3
U32036,35,老闆,大學,否,是,否,未知,18,nov,4,-1,未知,0,3
U10242,36,科技,研究所,否,是,否,未知,18,nov,2,-1,未知,0,3
U26541,59,管理,研究所,否,否,否,未知,18,nov,3,-1,未知,0,3
U18774,36,工程,大學,否,否,否,未知,18,nov,2,111,失敗,0,3
U24839,31,老闆,大學,否,是,是,未知,18,nov,3,-1,未知,0,3
