Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy,UID
665,Taipei,Female,41,8,96147.55,4,1,1,137037.97,0,7835
648,Taipei,Male,42,4,0,3,1,1,19283.14,0,7836
850,Tainan,Male,48,2,0,4,1,1,169425.3,1,7837
569,Taichung,Female,32,8,145330.43,4,1,0,132038.65,0,7838
566,Taipei,Female,21,3,0,3,1,0,3626.47,0,7839
537,Taichung,Female,47,4,124192.28,3,1,0,50881.51,0,7840
706,Taichung,Female,46,7,111288.18,4,1,0,149170.25,1,7841
734,Taipei,Male,43,7,107805.67,4,0,1,182505.68,0,7842
586,Taichung,Female,36,5,103700.69,4,1,1,194072.56,1,7843
612,Taipei,Female,38,1,0,3,1,0,9209.21,0,7844
648,Taipei,Male,34,0,0,4,1,0,167931.81,0,7845
557,Taipei,Female,27,3,87739.08,4,1,0,123096.56,0,7846
643,Tainan,Female,20,0,133313.34,4,1,0,3965.69,0,7847
433,Taipei,Female,49,10,0,4,1,0,87711.61,0,7848
643,Taichung,Male,41,7,154902.66,4,1,0,49667.28,0,7849
488,Taipei,Female,36,0,0,3,1,1,136675.22,0,7850
758,Taichung,Male,68,6,112595.85,4,1,1,35865.44,1,7851
743,Taichung,Male,39,3,119695.75,4,0,0,26136.13,0,7852
730,Taipei,Female,47,7,0,4,1,1,33373.26,1,7853
746,Tainan,Male,49,7,0,3,0,0,10096.25,0,7854
666,Taichung,Female,59,8,152614.51,3,1,0,188782.3,0,7855
580,Taichung,Female,33,7,131647.01,3,0,1,79775.19,0,7856
850,Taipei,Male,27,6,96654.72,3,0,1,152740.16,0,7857
563,Taipei,Male,22,3,137583.04,4,0,0,5791.85,0,7858
766,Taichung,Female,28,3,62717.84,3,1,0,13182.43,0,7859
659,Taipei,Male,32,9,95377.13,4,0,0,187551.24,0,7860
607,Tainan,Male,28,1,135936.1,3,1,0,110560.14,0,7861
644,Taichung,Male,35,5,161591.11,2,1,0,63795.62,0,7862
746,Taipei,Male,47,8,142382.03,4,1,0,62086.62,0,7863
588,Tainan,Male,33,2,0,3,1,0,12483.56,0,7864
691,Tainan,Male,30,9,0,3,0,0,10963.04,0,7865
666,Taipei,Female,38,6,127043.09,4,1,0,8247,0,7866
640,Tainan,Female,46,3,0,4,1,0,156260.08,0,7867
611,Taichung,Female,29,4,78885.88,3,1,0,26927.69,0,7868
651,Tainan,Female,45,8,95922.9,4,1,1,84782.42,1,7869
529,Taipei,Female,29,8,0,3,1,1,19842.11,0,7870
676,Taipei,Female,36,3,91711.59,4,1,0,95393.43,0,7871
639,Taichung,Female,46,10,110031.09,3,1,0,133995.59,0,7872
782,Taipei,Male,36,5,81210.72,3,0,0,108003.38,0,7873
641,Taichung,Male,32,5,122947.92,4,1,0,99154.86,0,7874
697,Taipei,Female,38,1,182065.85,4,1,1,49503.5,0,7875
623,Taipei,Male,45,0,0,4,1,1,196533.72,1,7876
494,Tainan,Female,41,2,69974.66,3,1,1,188426.13,1,7877
731,Taipei,Female,38,10,123711.73,3,1,1,171340.68,1,7878
657,Taipei,Male,44,6,76495.04,4,1,1,79071.89,0,7879
744,Taipei,Female,38,9,0,3,0,1,20940.76,0,7880
774,Tainan,Male,46,9,0,3,1,0,34774.26,0,7881
850,Taichung,Female,45,1,121874.89,4,0,1,6865.41,1,7882
551,Taipei,Female,45,6,0,3,1,0,51143.43,0,7883
638,Taipei,Male,36,6,188455.19,4,0,1,47031.4,1,7884
792,Taipei,Female,42,0,99045.93,3,1,1,47160.01,0,7885
666,Taipei,Female,36,8,0,4,0,0,158666.99,0,7886
716,Taichung,Female,30,2,205770.78,3,0,1,65464.66,0,7887
594,Taipei,Female,31,0,79340.95,4,1,1,78255.86,0,7888
600,Taichung,Male,57,9,138456.03,3,1,0,103548.25,0,7889
565,Taipei,Male,49,7,0,3,1,0,89609.26,0,7890
678,Taichung,Male,48,2,101099.9,3,0,0,193476.04,0,7891
648,Tainan,Female,31,5,0,3,1,0,5199.02,0,7892
642,Taipei,Male,40,8,109219.83,4,1,1,52827.51,0,7893
706,Taichung,Male,67,1,123276.69,3,1,0,86507.88,1,7894
668,Tainan,Male,43,10,113034.31,4,1,0,100423.88,0,7895
635,Tainan,Male,41,1,0,3,1,1,175611.5,0,7896
603,Tainan,Male,30,6,129548.5,3,1,0,19282.85,0,7897
635,Taipei,Female,72,4,74812.84,4,0,0,27448.33,0,7898
642,Taipei,Female,40,7,0,3,1,1,183963.34,0,7899
785,Tainan,Female,54,1,0,3,1,1,45113.92,1,7900
628,Taichung,Female,28,3,153538.13,3,1,1,110776.01,0,7901
499,Taipei,Female,38,9,0,3,0,0,183042.2,0,7902
567,Tainan,Male,34,10,0,3,0,0,161571.79,0,7903
449,Tainan,Male,32,0,155619.36,4,1,0,166692.03,0,7904
701,Tainan,Male,35,10,159693.9,3,1,0,71173.64,0,7905
613,Tainan,Male,37,3,171653.17,4,0,0,5353.12,0,7906
683,Taichung,Female,39,2,47685.47,3,1,0,86019.48,0,7907
581,Taipei,Male,35,4,0,3,0,0,86383.82,0,7908
620,Taipei,Male,61,5,0,4,0,1,31641.52,1,7909
561,Tainan,Male,28,6,123692,4,1,0,70548.96,0,7910
558,Taichung,Male,26,1,148853.29,3,1,0,24411.02,0,7911
642,Taipei,Male,35,2,133161.95,4,0,0,122254.86,0,7912
805,Taichung,Male,24,6,143221.35,3,1,1,186035.72,0,7913
687,Taipei,Male,35,9,0,3,0,0,73133.82,0,7914
695,Tainan,Male,56,1,0,2,1,1,187734.49,1,7915
562,Taipei,Male,33,6,0,3,1,1,111590.35,0,7916
613,Taichung,Male,38,9,126265.88,3,0,1,15859.95,0,7917
589,Taipei,Male,37,5,0,4,1,1,61324.87,0,7918
593,Tainan,Male,31,8,112713.34,4,1,0,176868.89,0,7919
714,Taipei,Male,34,5,141173.03,4,0,0,98896.06,0,7920
588,Tainan,Female,35,7,0,3,1,0,108739.15,0,7921
679,Tainan,Male,39,6,0,3,1,1,12266.06,0,7922
730,Tainan,Male,38,5,118866.36,4,1,0,163317.5,0,7923
833,Taipei,Male,47,2,0,3,1,0,182247.77,0,7924
586,Tainan,Female,33,7,0,3,1,0,168261.4,0,7925
567,Tainan,Female,54,5,92316.31,3,1,1,158590.66,1,7926
637,Taichung,Male,30,1,122185.53,4,1,1,102566.46,1,7927
711,Taipei,Male,38,4,123345.85,4,1,1,141827.83,0,7928
828,Taipei,Male,30,4,73070.18,3,0,1,161671.15,0,7929
500,Tainan,Male,38,7,0,3,0,1,192013.23,0,7930
807,Taipei,Male,47,1,95120.59,4,0,1,127875.1,0,7931
850,Taipei,Male,40,8,102800.65,4,1,1,60811.56,0,7932
782,Taipei,Female,70,7,97072.42,4,0,0,131177.22,0,7933
629,Tainan,Male,31,6,132876.55,4,1,0,130862.11,0,7934
582,Tainan,Male,33,6,0,3,0,0,72970.93,0,7935
468,Taipei,Male,22,2,0,3,1,1,28123.99,0,7936
670,Taipei,Male,36,3,0,4,1,1,140754.19,1,7937
805,Taipei,Male,39,2,0,4,0,1,166650.32,0,7938
720,Taipei,Male,26,10,51962.91,3,1,1,45507.24,0,7939
781,Tainan,Female,29,6,98759.89,4,0,1,112202.64,0,7940
592,Taichung,Male,33,2,156570.86,4,1,0,37140.2,0,7941
542,Taipei,Female,42,1,0,4,1,0,178256.58,1,7942
532,Taipei,Male,42,1,159024.71,4,1,1,100982.93,1,7943
520,Taipei,Female,39,1,73493.17,4,0,0,109626.13,1,7944
759,Taipei,Female,45,8,0,3,1,0,99251.24,0,7945
473,Taipei,Female,35,6,69617.36,4,1,1,143345.69,0,7946
639,Tainan,Female,35,5,136526.26,3,1,1,59653.03,0,7947
705,Taipei,Male,25,3,113736.27,4,0,0,196864.61,0,7948
530,Taipei,Male,52,1,106723.28,4,0,1,109960.4,1,7949
516,Taichung,Female,33,10,138847.9,4,1,0,127256.7,0,7950
850,Taipei,Female,40,0,0,3,1,1,1099.95,0,7951
746,Taichung,Female,33,2,107868.14,3,1,0,146192.4,0,7952
622,Taichung,Male,33,3,96926.12,3,1,1,48553.77,0,7953
743,Taipei,Male,30,7,77599.23,4,0,1,144407.1,0,7954
732,Taichung,Male,38,5,178787.54,4,1,0,195760.53,0,7955
850,Taipei,Male,81,5,0,3,1,0,44827.47,0,7956
850,Taichung,Female,34,3,129668.43,3,1,0,88743.99,0,7957
686,Taipei,Male,34,6,146178.13,3,1,0,88837.11,0,7958
556,Taipei,Female,40,8,0,3,1,1,62112.7,0,7959
673,Taipei,Male,37,4,0,3,0,1,163563.07,0,7960
809,Taipei,Female,38,2,154763.21,3,1,0,174800.31,0,7961
634,Taichung,Female,56,3,116251.24,4,0,0,42429.88,1,7962
630,Taipei,Male,37,6,0,3,1,0,82647.65,0,7963
564,Taichung,Female,30,0,100954.88,3,0,1,134175.15,0,7964
625,Taipei,Female,51,4,124620.01,3,1,1,92243.94,1,7965
677,Tainan,Female,34,4,0,3,1,0,6175.53,0,7966
583,Taipei,Male,40,9,112701.04,4,0,1,29213.63,0,7967
592,Tainan,Male,45,8,84692.5,4,0,0,67214.02,0,7968
637,Taichung,Male,49,2,108204.52,4,1,1,169037.84,1,7969
850,Taipei,Male,30,6,86449.39,4,1,0,188809.23,0,7970
633,Tainan,Male,42,10,0,4,0,0,79408.17,0,7971
751,Taichung,Male,36,5,73194.99,4,1,0,89222.66,0,7972
592,Taichung,Male,31,7,124593.23,4,1,1,86079.67,0,7973
716,Taichung,Male,50,2,119655.77,4,1,0,12944.17,1,7974
641,Taichung,Male,42,3,121765.37,3,1,0,166516.84,0,7975
849,Taipei,Male,35,4,110837.73,4,0,1,126419.8,0,7976
647,Tainan,Male,47,10,99835.17,4,0,0,89103.05,0,7977
608,Taichung,Female,30,2,91057.37,3,1,1,132973.17,0,7978
555,Taipei,Female,26,7,0,3,1,1,93122.41,0,7979
497,Tainan,Male,27,7,149400.27,4,0,1,167522.19,0,7980
599,Taichung,Male,38,9,89111.63,4,0,1,157239.6,0,7981
545,Taichung,Male,33,1,132527.9,3,0,0,107429.71,0,7982
774,Taipei,Female,36,9,114997.42,4,1,1,75304.09,0,7983
464,Taipei,Male,46,6,161798.53,4,1,1,182944.47,0,7984
696,Taichung,Female,27,2,96129.32,3,1,0,5983.7,0,7985
667,Tainan,Male,45,3,0,3,0,1,163655.01,0,7986
812,Taipei,Male,32,5,133050.97,3,1,1,89385.92,0,7987
516,Taipei,Male,51,8,120124.35,3,0,0,168773.54,0,7988
645,Taipei,Male,39,8,0,3,0,1,96864.36,0,7989
664,Tainan,Male,32,5,133705.74,4,0,1,134455.84,0,7990
427,Tainan,Female,39,9,0,3,1,1,28368.37,0,7991
685,Taipei,Female,40,7,0,3,1,1,103898.59,0,7992
585,Taipei,Female,33,4,152805.05,4,1,1,63239.65,0,7993
519,Taichung,Female,21,1,151701.45,2,1,0,170138.68,1,7994
708,Taipei,Female,67,1,0,3,0,0,3837.08,0,7995
717,Taipei,Female,22,5,112465.06,4,1,0,92977.75,0,7996
465,Taichung,Male,24,6,156007.09,4,1,1,191368.37,0,7997
829,Taichung,Male,28,3,132405.52,2,1,1,104889.2,1,7998
826,Taipei,Male,26,5,142662.68,4,0,1,60285.3,0,7999
747,Taichung,Male,36,8,102603.3,3,1,0,180693.61,0,8000
707,Tainan,Male,32,9,0,3,1,1,126475.79,0,8001
590,Tainan,Male,37,1,0,3,0,1,133535.99,0,8002
603,Tainan,Male,57,6,105000.85,3,1,0,87412.24,1,8003
615,Taipei,Male,45,5,0,3,1,0,164886.64,0,8004
634,Taipei,Female,36,1,69518.95,4,1,1,116238.39,0,8005
716,Taichung,Male,41,8,126145.54,3,1,0,138051.19,0,8006
647,Taipei,Male,41,4,138937.35,4,1,0,101617.64,1,8007
591,Taichung,Female,44,10,113581.98,4,1,1,1985.41,0,8008
574,Taipei,Male,34,1,112572.39,4,0,1,165626.6,0,8009
467,Taichung,Male,51,10,114514.71,3,1,1,177784.68,1,8010
701,Taipei,Female,35,2,0,3,1,0,65765.22,0,8011
747,Taipei,Female,34,10,0,3,1,0,50759.8,0,8012
650,Taipei,Male,32,2,84906.45,4,1,1,163216.48,0,8013
731,Tainan,Female,39,2,126816.18,4,1,0,74850.93,0,8014
638,Taichung,Female,26,1,105249.76,3,1,0,23491.09,0,8015
569,Tainan,Male,41,2,0,3,1,1,134272.57,0,8016
459,Taichung,Male,50,5,109387.9,4,1,1,155721.15,0,8017
632,Taichung,Male,23,3,122478.51,4,1,1,147230.77,1,8018
683,Taipei,Female,73,8,137732.23,3,1,0,133210.44,0,8019
850,Taipei,Female,46,2,157866.77,4,1,0,18986.12,0,8020
512,Taipei,Female,41,6,0,4,1,0,100507.81,0,8021
616,Taipei,Female,31,3,136789.14,4,1,1,59346.4,1,8022
664,Taipei,Male,36,1,0,3,1,0,95372.64,0,8023
694,Taipei,Male,30,10,144684.03,4,1,0,31805.49,0,8024
655,Taipei,Male,24,9,107065.31,4,1,0,51959.82,0,8025
607,Taipei,Female,33,8,91301.72,4,0,0,130824.57,0,8026
684,Tainan,Male,39,4,207034.96,3,0,1,157694.76,1,8027
763,Tainan,Male,37,8,0,3,1,0,933.38,0,8028
671,Tainan,Male,50,8,0,4,0,0,2560.11,0,8029
592,Tainan,Male,38,3,0,4,1,0,12905.89,1,8030
666,Tainan,Female,36,6,0,3,1,1,176692.87,0,8031
667,Taipei,Male,34,5,0,3,1,0,102908.63,0,8032
850,Tainan,Male,36,6,0,3,0,0,41291.05,0,8033
622,Tainan,Male,42,9,0,3,1,1,119127.06,0,8034
577,Taipei,Female,30,8,92472.1,3,0,0,126434.61,0,8035
555,Tainan,Male,21,1,0,3,0,1,103901.35,0,8036
547,Taipei,Male,62,10,127738.75,3,1,0,85153,0,8037
613,Taichung,Female,50,5,101242.98,3,1,1,12493.61,0,8038
672,Taipei,Female,43,4,92599.55,3,1,0,167336.78,0,8039
624,Tainan,Female,36,10,0,3,0,0,186180.42,0,8040
698,Tainan,Female,50,1,0,1,1,1,88566.9,1,8041
606,Taipei,Male,37,6,82373.94,4,0,1,172526.9,1,8042
720,Tainan,Male,31,4,141356.47,4,0,1,137985.69,0,8043
835,Taipei,Male,23,9,0,4,1,1,19793.73,1,8044
771,Tainan,Female,47,3,72664,3,1,0,107874.39,0,8045
811,Taipei,Female,47,3,123365.34,3,0,1,171995.34,0,8046
734,Taichung,Male,33,5,121898.58,4,1,1,61829.89,0,8047
548,Tainan,Male,33,6,0,4,1,0,31728.35,0,8048
652,Taipei,Female,31,3,103696.97,2,0,1,155221.05,1,8049
707,Taipei,Male,33,2,0,3,0,1,130866.95,0,8050
605,Taichung,Female,56,1,74129.18,3,1,0,62199.78,1,8051
623,Taipei,Female,34,9,0,4,1,1,24255.21,0,8052
686,Taichung,Male,29,3,185379.02,4,1,1,64679.07,0,8053
525,Taichung,Female,47,1,118087.68,4,1,1,88120.78,1,8054
657,Tainan,Male,41,8,109402.13,4,1,0,66463.62,0,8055
730,Taichung,Female,33,7,130367.87,4,1,1,15142.1,1,8056
816,Taichung,Female,34,2,108410.87,3,1,1,102908.91,0,8057
484,Taipei,Female,50,2,90408.16,3,0,1,48170.57,0,8058
728,Taipei,Female,34,6,90425.15,3,1,0,11597.69,0,8059
730,Tainan,Female,39,6,140094.59,4,1,1,172450.04,1,8060
477,Tainan,Male,31,9,0,3,0,0,184061.17,0,8061
663,Taichung,Female,46,6,95439.4,4,1,0,21038.58,1,8062
549,Taichung,Male,34,6,204017.4,3,1,1,109538.35,0,8063
714,Tainan,Male,29,9,0,3,1,1,129192.55,0,8064
430,Taichung,Male,49,3,137115.16,4,1,1,146516.86,1,8065
504,Taichung,Male,43,5,134740.19,3,1,1,181430.91,0,8066
530,Taipei,Female,29,5,0,3,0,1,121451.21,0,8067
619,Taichung,Male,29,4,98955.87,4,0,0,131712.51,0,8068
617,Taichung,Male,44,9,49157.09,3,1,1,53294.17,0,8069
791,Taichung,Male,31,1,130240.33,4,0,1,96546.55,0,8070
609,Taipei,Male,48,1,108019.27,2,1,0,184524.65,1,8071
780,Taichung,Male,51,4,126725.25,4,1,1,195259.31,1,8072
777,Taichung,Female,34,5,96693.66,4,1,0,172618.52,0,8073
817,Taichung,Female,27,7,129810.6,4,1,0,59259.44,0,8074
850,Taipei,Male,58,8,156652.13,4,0,1,25899.21,1,8075
732,Taipei,Female,36,9,0,4,0,1,3749,1,8076
693,Taipei,Male,40,4,130661.96,4,1,0,101918.96,0,8077
576,Taipei,Female,50,8,0,3,1,0,57802.62,0,8078
643,Taipei,Male,37,6,0,3,0,1,142454.77,0,8079
757,Taipei,Male,47,3,130747.1,4,1,1,143829.54,0,8080
569,Taichung,Male,30,6,106629.49,4,0,0,44114.88,0,8081
772,Tainan,Male,36,3,112029.83,4,1,0,186948.35,0,8082
576,Taichung,Male,29,7,130575.26,4,0,0,173629.78,0,8083
608,Taichung,Male,28,4,96679.71,4,1,0,49133.45,0,8084
794,Taipei,Male,33,0,0,3,0,1,178122.71,0,8085
593,Taipei,Male,50,6,171740.69,4,0,1,20893.61,0,8086
597,Tainan,Male,38,1,0,3,1,1,41303.29,0,8087
541,Taichung,Female,39,9,100116.67,4,1,0,199808.1,1,8088
692,Taichung,Male,24,2,120596.93,4,0,0,180490.53,0,8089
697,Taipei,Female,48,1,0,3,1,0,87400.53,0,8090
768,Taipei,Male,29,2,95984.69,3,1,0,73686.75,0,8091
802,Taipei,Male,38,1,142557.11,4,1,0,172497.73,0,8092
584,Taipei,Male,47,5,0,3,1,1,89286.29,0,8093
614,Tainan,Male,66,2,0,3,0,0,180082.7,0,8094
850,Taichung,Female,36,6,143644.16,4,1,1,22102.25,1,8095
671,Taipei,Female,38,6,132129.72,4,0,0,76068.95,0,8096
626,Taipei,Female,52,0,0,3,1,1,32159.46,1,8097
770,Taipei,Female,68,2,183555.24,4,0,1,159557.28,1,8098
633,Taipei,Male,38,2,91902.56,3,1,0,107673.35,0,8099
663,Taipei,Male,40,6,156218.19,4,0,0,33607.72,0,8100
581,Taichung,Female,43,5,93259.57,2,1,1,141035.65,1,8101
561,Taichung,Female,45,2,168085.38,3,0,0,115719.08,0,8102
479,Taichung,Male,51,1,107714.74,2,1,1,86128.21,1,8103
769,Taipei,Female,31,6,117852.26,3,1,1,147668.64,0,8104
659,Tainan,Male,60,2,0,4,1,1,177480.45,1,8105
590,Tainan,Female,51,10,84474.62,3,1,0,190937.09,0,8106
560,Taipei,Male,50,3,0,3,1,1,84531.79,0,8107
437,Taichung,Male,35,6,126803.34,3,1,0,161133.4,0,8108
661,Taipei,Female,34,0,0,3,1,1,185555.63,0,8109
677,Taichung,Female,36,10,68806.84,4,1,1,33075.24,0,8110
560,Taipei,Female,31,3,115141.18,4,1,1,39806.75,0,8111
578,Taipei,Female,35,2,0,3,0,0,26389.92,0,8112
421,Tainan,Male,34,6,90723.36,4,1,0,12162.76,0,8113
492,Taichung,Female,49,2,151249.45,3,1,0,167237.94,0,8114
545,Taipei,Female,32,6,0,3,1,0,52067.37,0,8115
640,Taichung,Female,43,9,94752.49,4,1,1,184006.36,1,8116
624,Tainan,Female,34,6,0,4,1,1,582.59,1,8117
577,Tainan,Male,28,7,0,4,1,1,143274.41,0,8118
704,Taipei,Male,31,5,132084.66,2,1,0,54474.48,1,8119
523,Taipei,Male,45,5,0,3,1,0,121428.2,0,8120
793,Taipei,Male,35,2,0,3,1,0,79704.12,0,8121
564,Taipei,Female,53,2,45472.28,4,1,0,41055.71,1,8122
711,Taipei,Male,33,1,0,4,0,1,41590.4,0,8123
791,Taichung,Female,33,10,130229.71,3,0,1,54019.93,1,8124
629,Taichung,Female,38,9,123948.85,4,1,1,76053.07,0,8125
729,Taichung,Male,39,6,127415.85,4,1,0,184977.2,1,8126
651,Taichung,Male,35,8,110067.71,4,1,1,127678.95,1,8127
695,Tainan,Male,39,4,65521.2,4,1,0,1243.97,0,8128
847,Tainan,Male,31,5,0,3,1,0,76326.67,0,8129
704,Taipei,Male,47,5,0,3,1,0,145338.61,0,8130
613,Taichung,Male,33,3,155736.42,3,1,0,57751.21,0,8131
692,Tainan,Female,29,4,0,3,0,1,138880.24,0,8132
720,Taipei,Female,34,3,118307.57,3,1,0,136120.29,0,8133
577,Taipei,Male,41,6,0,4,1,0,167621.18,0,8134
710,Taichung,Female,24,7,103099.17,3,1,1,173276.62,0,8135
716,Taipei,Female,38,1,0,3,1,0,99661.46,0,8136
410,Taipei,Male,33,6,125789.69,4,0,1,66333.56,1,8137
584,Taichung,Female,36,4,109646.83,4,1,0,70240.79,0,8138
792,Taipei,Male,30,1,127187.86,4,1,0,113553.42,0,8139
605,Taipei,Female,36,6,0,4,0,0,690.84,0,8140
486,Tainan,Male,24,1,0,4,1,1,98802.76,0,8141
615,Taipei,Male,41,4,130385.82,4,0,0,130661.95,0,8142
676,Taipei,Male,23,1,107787.47,4,0,0,116378.82,0,8143
571,Taipei,Male,34,1,99325.04,3,0,0,186052.15,0,8144
850,Taipei,Female,37,9,0,4,0,1,100101.06,0,8145
717,Taipei,Male,48,7,123764.95,4,1,0,169952.82,0,8146
642,Taichung,Female,39,8,128264.03,4,1,1,61792.76,1,8147
780,Tainan,Male,47,7,86006.21,4,1,0,37973.13,0,8148
492,Taichung,Female,38,8,57068.43,3,1,1,188974.81,0,8149
760,Taichung,Male,29,5,103607.24,3,0,0,86334.64,0,8150
500,Tainan,Male,40,1,99004.24,4,1,0,152845.99,0,8151
654,Tainan,Female,36,2,0,3,1,0,146652.11,0,8152
606,Tainan,Female,25,3,147386.72,2,1,1,45482.04,1,8153
367,Tainan,Male,42,6,93608.28,4,1,1,168816.73,1,8154
799,Tainan,Male,38,2,0,3,1,0,59297.34,0,8155
434,Taichung,Male,71,9,119496.87,4,1,1,125848.88,0,8156
719,Tainan,Female,32,7,0,4,0,1,76264.27,0,8157
641,Taipei,Female,37,2,0,3,1,1,3939.87,0,8158
461,Tainan,Female,25,6,0,3,1,0,15306.29,0,8159
790,Taichung,Female,25,5,152885.77,4,1,1,58214.79,0,8160
588,Taipei,Male,31,4,99607.37,3,0,0,35877.03,0,8161
621,Taipei,Male,27,4,137003.68,4,1,1,21254.06,0,8162
768,Taichung,Male,48,3,122831.58,4,1,0,24533.89,1,8163
681,Tainan,Male,38,2,99811.44,3,1,1,23531.5,0,8164
606,Tainan,Male,37,8,154712.58,3,1,1,89099.18,0,8165
542,Tainan,Male,37,8,0,4,1,0,807.06,0,8166
713,Taichung,Female,24,7,147687.24,4,1,0,121592.5,0,8167
597,Tainan,Female,33,2,0,3,1,0,4700.66,0,8168
635,Taipei,Male,27,3,127009.83,4,1,1,161909.95,0,8169
599,Taichung,Male,61,1,124737.96,4,0,0,90389.61,1,8170
496,Tainan,Female,44,0,179356.28,3,1,1,2919.21,1,8171
759,Tainan,Male,31,8,0,3,1,0,99086.74,0,8172
757,Taichung,Male,31,1,127320.36,2,1,1,163170.32,0,8173
564,Tainan,Male,31,0,125175.58,4,1,0,72757.33,0,8174
561,Taipei,Female,22,6,186788.96,3,1,1,73286.8,0,8175
702,Taipei,Male,40,3,148556.74,4,0,0,146056.29,0,8176
678,Taichung,Female,40,8,128644.46,4,0,1,167673.37,0,8177
707,Taipei,Female,46,7,127476.73,3,1,0,146011.55,0,8178
610,Taipei,Female,27,9,159561.93,4,0,0,103381.47,0,8179
744,Taipei,Male,42,1,112419.92,4,1,0,83022.92,0,8180
598,Taipei,Male,28,8,129991.76,3,0,0,46041.08,0,8181
562,Tainan,Male,36,5,0,4,0,0,182843.24,0,8182
621,Tainan,Female,59,2,0,3,1,0,171364.18,0,8183
659,Taipei,Female,50,3,0,4,1,1,183399.12,1,8184
722,Taichung,Female,40,6,89175.06,3,0,0,152883.95,0,8185
606,Taipei,Female,39,3,0,3,1,1,50560.45,1,8186
603,Tainan,Female,39,5,162390.52,3,1,1,54702.66,0,8187
506,Taichung,Female,59,3,190353.08,4,1,1,78365.75,0,8188
715,Taipei,Male,21,8,0,3,1,1,68666.63,0,8189
690,Taipei,Male,47,2,0,3,1,1,151375.73,0,8190
644,Taipei,Female,40,10,139180.97,4,1,0,19959.67,0,8191
589,Taipei,Male,36,8,114435.47,4,1,1,26955.72,0,8192
592,Taipei,Female,66,5,149950.19,4,1,0,76267.59,0,8193
632,Taipei,Male,42,4,126115.6,4,1,1,100998.5,0,8194
577,Taichung,Female,59,7,111396.97,4,0,0,191070.01,0,8195
588,Taipei,Male,30,3,115007.08,4,0,1,176858.5,0,8196
617,Taipei,Male,54,6,102141.9,4,1,0,45325.26,0,8197
668,Tainan,Female,36,3,133686.52,4,1,1,190958.48,1,8198
810,Taipei,Male,32,9,120879.73,3,0,0,78896.59,0,8199
767,Tainan,Male,47,5,0,4,1,1,121964.46,1,8200
718,Tainan,Female,49,10,82321.88,4,0,0,11144.4,0,8201
589,Tainan,Female,27,4,0,3,1,1,144181.48,0,8202
778,Tainan,Male,33,5,116474.28,3,1,0,32757.55,0,8203
724,Taipei,Female,34,3,132352.69,4,1,1,80320.3,0,8204
477,Taichung,Female,39,4,182491.57,4,1,1,185830.72,0,8205
580,Taipei,Male,34,6,0,3,1,0,160095.31,0,8206
566,Tainan,Male,63,2,120787.18,3,1,0,52198.84,0,8207
711,Taipei,Female,29,3,130181.47,3,1,1,31811.44,0,8208
706,Taichung,Male,32,5,88348.43,3,1,0,104181.78,0,8209
703,Tainan,Male,31,6,0,3,1,0,67667.19,0,8210
679,Taichung,Male,39,2,146186.28,3,1,0,193974.47,0,8211
603,Taipei,Male,32,7,0,4,1,1,198055.94,1,8212
598,Tainan,Male,34,0,104488.17,4,0,0,43249.67,0,8213
836,Taichung,Female,32,4,109196.67,3,1,1,55218.02,0,8214
687,Taipei,Female,61,7,80538.56,4,1,1,131305.37,1,8215
704,Taichung,Male,41,4,109026.8,3,1,0,43117.1,0,8216
605,Taichung,Male,75,2,61319.63,4,0,0,186655.11,0,8217
516,Taipei,Female,40,9,0,3,0,0,33266.29,0,8218
572,Taipei,Female,39,2,0,3,1,0,555.28,0,8219
557,Taipei,Male,42,6,177822.03,4,1,1,150944.31,1,8220
443,Taichung,Male,59,4,110939.3,4,1,1,72846.58,1,8221
604,Taichung,Male,25,7,165413.43,4,1,0,35279.74,0,8222
483,Taipei,Male,27,1,77805.66,4,1,0,2101.89,0,8223
702,Taipei,Male,50,3,0,3,0,1,94949.84,0,8224
670,Tainan,Female,57,3,175575.95,3,1,1,99061.75,1,8225
804,Tainan,Female,38,3,124197.22,4,1,1,74692.06,0,8226
850,Taipei,Female,30,3,0,3,1,1,116692.8,0,8227
554,Taipei,Female,39,10,160132.75,4,1,1,32824.15,0,8228
588,Taichung,Female,37,7,70258.88,3,1,1,139607.61,0,8229
758,Taichung,Male,32,4,162657.64,3,1,0,115525.13,0,8230
787,Taichung,Male,43,0,132217.45,4,1,1,20955.03,1,8231
582,Tainan,Male,25,9,148042.97,3,1,1,52341.15,0,8232
633,Tainan,Female,33,4,92855.02,4,1,0,159813.18,0,8233
766,Taichung,Male,47,9,129289.98,4,1,1,169935.46,1,8234
564,Tainan,Male,37,9,100252.18,4,1,0,146033.52,0,8235
602,Tainan,Male,37,3,107592.89,3,0,0,153122.73,0,8236
649,Taipei,Male,39,3,113096.41,4,1,0,60335.24,0,8237
679,Tainan,Female,40,7,0,3,1,0,163757.29,0,8238
639,Tainan,Male,34,7,149940.04,3,0,1,156648.81,0,8239
790,Taichung,Male,50,8,121438.58,4,1,0,176471.78,1,8240
565,Taipei,Male,32,9,0,3,1,1,5388.3,0,8241
478,Taipei,Female,50,2,0,4,0,0,93332.64,1,8242
825,Taipei,Male,29,3,148874.01,3,0,0,71192.82,0,8243
528,Tainan,Female,32,0,68138.37,4,1,0,170309.19,0,8244
