產品使用分數,使用者地區,性別,年齡,使用累計時間,點數餘額,產品服務使用量,是否使用信用卡付月費,是否為活躍用戶,估計薪資,購買與否
749,Tainan,Male,36,7,0,2,0,0,80134.65,0
600,Taichung,Female,29,6,74430.1,2,1,1,96051.1,0
760,Tainan,Male,38,3,91241.85,1,0,1,80682.35,0
528,Taichung,Male,32,2,99092.45,1,0,1,111149.98,0
630,Taipei,Female,26,5,0,2,1,0,182612.38,0
683,Taichung,Female,39,2,100062.16,2,1,0,109201.43,0
677,Taichung,Female,26,6,98723.67,1,0,1,151146.67,0
669,Tainan,Male,29,9,0,1,1,1,93901.61,0
693,Taipei,Male,43,6,128760.32,1,1,0,36342.79,0
612,Tainan,Female,52,5,144772.69,1,0,0,98302.57,1
719,Tainan,Male,44,4,0,1,0,0,84972.9,1
702,Taipei,Male,26,2,71281.29,1,1,1,108747.12,1
755,Taipei,Male,29,9,117035.89,1,1,1,21862.19,0
514,Taipei,Male,26,1,0,2,0,0,121551.93,0
753,Taipei,Female,40,0,3768.69,2,1,0,177065.24,1
548,Taichung,Female,36,2,108913.84,2,1,1,140460.01,0
850,Taichung,Male,28,2,101100.22,2,1,1,35337.31,0
612,Taipei,Female,38,7,110615.47,1,1,1,193502.93,0
628,Taichung,Male,33,8,152143.89,1,1,1,32174.03,0
479,Taipei,Male,47,6,121797.09,1,0,1,5811.9,1
724,Taipei,Female,41,5,109798.25,1,0,1,149593.61,0
512,Taichung,Male,41,7,122403.24,1,0,1,37439.9,1
638,Taipei,Female,43,3,145860.98,1,1,1,142763.51,1
834,Tainan,Male,40,7,0,2,0,0,45038.74,0
781,Taipei,Male,29,9,0,2,0,0,172097.4,0
707,Taichung,Female,48,7,105086.74,1,1,1,180344.69,1
670,Taipei,Male,22,2,114991.45,1,1,1,37392.56,0
663,Tainan,Female,33,8,96769.04,1,1,1,36864.05,0
624,Taipei,Female,23,5,0,2,0,0,132418.59,0
598,Taipei,Female,34,4,0,2,0,0,60894.26,0
619,Taichung,Male,23,5,132725.1,1,1,1,143913.33,0
792,Taipei,Female,70,3,0,2,1,1,172240.27,0
683,Taipei,Female,26,7,0,2,1,0,86619.77,0
691,Taipei,Female,33,6,0,2,1,0,164074.89,0
765,Tainan,Female,33,5,84557.82,1,1,1,69039.43,0
508,Taipei,Male,49,1,93817.41,2,1,1,132468.76,1
637,Taipei,Female,33,9,113913.53,1,0,1,65316.5,0
667,Taichung,Female,44,5,140406.68,2,0,1,57164.19,0
575,Tainan,Female,22,8,105229.34,1,1,1,34397.08,0
744,Tainan,Female,46,1,0,3,1,1,177431.59,1
567,Taipei,Female,41,9,137891.35,1,1,0,142009.46,1
502,Taipei,Female,35,6,0,2,1,1,80618.47,0
609,Taipei,Female,53,6,0,2,1,1,124218.27,0
715,Taipei,Male,37,9,165252.52,1,1,0,85286.3,0
541,Taipei,Male,32,8,0,2,0,0,40889.14,0
850,Taipei,Female,71,4,0,2,1,1,107236.87,0
595,Tainan,Male,23,7,0,2,1,1,168085.97,0
650,Taichung,Female,28,5,122034.4,3,0,1,146663.43,1
625,Taipei,Female,44,7,0,1,1,0,4791.8,0
817,Taipei,Male,59,1,118962.58,1,1,1,120819.58,0
526,Tainan,Male,49,2,0,1,1,0,114539.67,1
850,Taipei,Female,34,4,71379.53,2,1,1,154000.99,0
598,Taipei,Female,40,2,171178.25,1,1,0,137980.58,1
613,Taipei,Male,36,9,131307.11,1,0,0,83343.73,0
709,Tainan,Male,62,3,0,2,1,1,82195.15,0
678,Tainan,Female,27,5,87099.85,2,1,0,149550.95,0
720,Taipei,Male,71,5,183135.39,2,1,1,197688.5,0
662,Taipei,Male,26,0,0,2,0,1,72929.96,0
525,Taipei,Male,51,10,0,3,1,0,171045.35,1
662,Taipei,Male,31,3,0,2,0,1,27731.05,0
770,Taipei,Female,33,6,0,2,1,1,126131.9,0
721,Tainan,Female,33,4,72535.45,1,1,1,103931.49,0
633,Taichung,Male,58,2,128137.42,2,1,0,147635.33,1
701,Taipei,Male,51,9,0,2,0,0,61961.57,0
556,Taichung,Male,42,0,115915.53,2,0,1,125435.47,1
639,Taipei,Male,66,0,0,2,0,1,42240.54,0
632,Taipei,Male,50,2,0,2,0,0,57942.88,0
456,Taipei,Male,29,5,107000.49,1,1,1,153419.62,0
729,Tainan,Female,38,10,0,2,1,0,189727.12,0
632,Taipei,Female,34,2,0,2,0,0,165385.55,0
433,Tainan,Male,34,9,152806.74,1,1,0,19687.99,0
802,Taipei,Female,60,3,92887.06,1,1,0,39473.63,1
670,Taipei,Male,25,7,0,2,1,1,144723.38,0
738,Taichung,Female,40,6,114940.67,2,1,1,194895.57,1
706,Taichung,Male,34,0,140641.26,2,1,1,77271.91,0
592,Taichung,Female,70,5,71816.74,2,1,0,105096.82,1
522,Taipei,Female,41,7,0,2,0,1,176780.39,0
746,Taipei,Male,48,5,165282.42,1,1,0,153786.46,1
651,Tainan,Male,42,2,143145.87,2,1,0,43612.06,0
494,Taipei,Male,28,9,114731.76,2,0,1,79479.74,0
753,Taichung,Female,46,9,113909.69,3,1,0,92320.37,1
671,Taichung,Male,36,2,116695.27,1,0,0,193201.86,0
696,Taipei,Male,42,4,0,1,0,0,126353.13,1
577,Tainan,Male,43,3,0,2,1,1,135008.92,0
587,Taipei,Male,36,1,0,2,0,1,17135.6,0
712,Taichung,Male,37,7,93978.96,2,1,0,60651.77,0
498,Taichung,Male,35,2,121968.11,2,0,1,188343.05,0
660,Taipei,Male,37,2,97324.91,1,1,0,23291.83,0
678,Tainan,Male,29,6,0,2,1,0,64443.75,0
530,Taipei,Male,37,8,0,2,1,1,287.99,0
559,Taipei,Female,48,2,0,2,0,1,137961.41,0
624,Taipei,Male,42,3,145155.37,1,1,0,72169.95,1
592,Taipei,Male,28,5,137222.77,1,0,0,39608.58,0
767,Taipei,Male,48,9,0,2,0,1,175458.21,0
653,Taichung,Female,38,5,114268.22,2,1,1,89524.83,0
678,Tainan,Male,27,2,0,2,1,1,13221.25,0
586,Tainan,Female,42,2,0,1,1,0,102889.34,0
550,Taipei,Female,40,8,150490.32,1,0,0,166468.21,1
643,Taichung,Male,28,9,160858.13,2,1,0,27149.27,0
612,Tainan,Male,39,5,170288.38,1,1,1,59601.15,0
674,Taichung,Female,27,4,111568.01,1,0,1,22026.18,0
657,Tainan,Male,29,7,83889.03,1,1,0,153059.62,0
724,Taichung,Female,35,0,171982.95,2,0,1,167313.07,0
500,Taipei,Female,34,4,0,2,1,0,12833.96,0
688,Taipei,Male,20,8,137624.4,2,1,1,197582.79,0
599,Taipei,Male,50,3,121159.65,1,0,0,4033.39,1
631,Taipei,Male,29,7,0,2,0,1,125877.22,0
634,Tainan,Male,52,1,0,2,1,1,176913.42,0
545,Taipei,Male,37,3,91184.01,1,1,0,105476.65,0
644,Tainan,Male,18,8,0,2,1,0,59172.42,0
690,Taichung,Female,54,1,144027.8,1,1,1,108731.02,1
711,Taipei,Female,34,6,0,2,1,1,175310.38,0
712,Taipei,Female,29,8,140170.61,1,1,1,38170.04,0
627,Taipei,Male,27,1,62092.9,1,1,1,105887.04,0
694,Tainan,Male,39,3,0,1,1,1,95625.03,0
534,Tainan,Male,35,4,0,2,0,0,9541.15,0
603,Taipei,Male,45,9,0,1,0,0,148516.79,0
808,Taipei,Female,33,2,103516.87,1,1,0,113907.8,0
723,Tainan,Male,30,1,0,3,1,0,164647.72,1
585,Taipei,Female,35,2,0,2,1,0,98621.04,1
706,Taipei,Male,34,8,0,2,1,1,37479.97,0
671,Taipei,Female,31,6,0,2,1,1,15846.42,0
597,Tainan,Male,43,2,85162.26,1,0,1,5104.08,1
646,Taipei,Female,43,8,143061.88,1,1,0,61937.6,0
801,Tainan,Female,46,6,0,2,1,1,170008.74,0
731,Tainan,Female,33,5,137388.01,2,1,0,165000.68,0
620,Taichung,Female,25,1,137712.01,1,1,1,76197.05,0
484,Taichung,Male,40,7,106901.42,2,0,0,118045.98,0
647,Tainan,Male,47,5,105603.21,2,1,1,157360.9,0
688,Taichung,Female,40,8,150679.71,2,0,1,196226.38,0
680,Taichung,Male,30,4,108300.27,2,0,1,44384.57,1
689,Taipei,Female,46,7,52016.08,2,1,1,72993.65,0
513,Taichung,Male,34,7,60515.13,1,0,0,124571.09,0
553,Taichung,Male,35,2,158584.28,2,1,0,43640.16,0
689,Taichung,Male,47,2,118812.5,2,0,0,31121.42,0
517,Tainan,Male,46,4,0,1,1,0,22372.78,0
731,Taipei,Male,37,8,0,2,1,1,170338.35,0
687,Taichung,Female,47,1,91219.29,1,0,0,158845.49,1
507,Tainan,Male,32,7,0,2,1,0,67926.18,0
468,Taipei,Female,22,1,76318.64,1,1,1,194783.12,0
682,Tainan,Female,58,4,0,1,1,0,176036.01,0
603,Taipei,Female,24,3,0,1,1,1,198826.03,1
522,Taichung,Male,25,1,111432.13,1,1,1,168683.57,0
629,Tainan,Male,41,10,150148.51,1,0,0,6936.27,0
729,Taipei,Female,32,7,38550.06,1,0,1,179230.23,0
574,Taipei,Female,39,5,119013.86,1,1,0,103421.91,0
677,Taichung,Female,39,0,111213.64,2,1,1,147578.26,0
627,Taichung,Male,28,5,71097.23,1,1,1,130504.49,0
788,Tainan,Male,36,10,109632.85,1,1,1,16149.13,0
697,Taipei,Male,63,7,148368.02,1,0,0,118862.08,1
578,Taipei,Male,45,1,148600.91,1,1,0,143397.14,1
519,Taipei,Male,48,10,71083.98,1,1,0,137959,0
632,Taipei,Female,40,9,139625.34,1,1,0,93702.96,1
679,Taipei,Female,39,4,0,1,0,0,172939.3,1
699,Taipei,Male,30,9,0,1,1,1,108162.13,0
615,Taipei,Male,64,0,81564.1,2,0,1,35896.09,0
622,Tainan,Male,36,9,0,2,1,1,104852.6,0
755,Taipei,Female,28,7,124540.28,1,0,1,188850.89,0
767,Taipei,Female,42,2,133616.39,1,1,0,28615.8,0
752,Taichung,Female,38,10,101648.5,2,1,0,172001.44,0
633,Taipei,Female,26,8,124281.84,1,1,1,60116.57,0
717,Taipei,Female,59,4,0,2,1,1,170528.63,0
585,Tainan,Male,45,0,0,2,0,0,189683.7,0
751,Taipei,Female,37,9,183613.66,2,0,0,49734.94,0
754,Taichung,Male,65,1,136186.44,1,1,1,121529.59,1
495,Taipei,Male,47,10,137682.68,1,1,0,71071.47,0
650,Taipei,Male,34,4,106005.54,1,0,1,142995.32,0
529,Taipei,Female,31,6,152310.55,1,1,0,13054.25,0
585,Taipei,Female,43,2,0,2,1,0,89402.54,0
668,Tainan,Male,32,1,134446.04,1,0,1,111241.37,0
591,Taipei,Female,38,2,142289.28,1,0,1,119638.85,0
731,Taipei,Male,19,6,0,2,1,1,151581.79,0
754,Taipei,Female,45,6,0,1,1,0,73881.68,1
650,Taichung,Female,46,9,149003.76,2,1,0,176902.83,0
588,Taichung,Male,41,2,131341.46,2,0,1,7034.94,0
712,Tainan,Female,29,7,77919.78,1,1,0,122547.58,0
691,Taipei,Female,34,7,0,2,0,1,161559.12,0
771,Taipei,Female,41,10,108309,4,1,1,137510.41,1
678,Tainan,Female,39,6,0,1,0,1,185366.56,0
719,Tainan,Female,40,9,0,2,1,0,182224.14,0
610,Taichung,Male,36,7,115462.02,1,0,1,42581.04,0
722,Tainan,Male,37,9,0,2,1,0,31921.95,0
758,Taichung,Female,23,5,122739.1,1,1,0,102460.84,1
709,Taipei,Female,32,2,0,2,0,0,109681.29,0
634,Taichung,Female,53,3,113781.5,2,1,1,106345.05,1
678,Tainan,Female,49,1,0,2,1,1,102472.9,0
633,Taipei,Male,35,3,0,2,1,1,36249.76,0
710,Taipei,Male,43,9,128284.45,1,1,0,32996.89,1
640,Taichung,Male,45,8,120591.19,1,0,0,195123.94,0
656,Taipei,Male,63,8,0,2,0,1,57014.43,0
551,Taipei,Female,59,2,166968.28,1,1,0,159483.76,1
786,Tainan,Female,39,7,0,2,0,0,100929.59,0
561,Taipei,Female,49,8,0,2,1,1,12513.07,0
807,Tainan,Male,42,5,0,2,1,1,74900.9,0
602,Taichung,Male,38,2,71667.97,2,0,0,137111.89,0
727,Taichung,Female,31,3,82729.47,2,1,0,60212.51,0
678,Taipei,Male,40,1,0,2,1,1,187343.4,0
730,Taipei,Male,23,8,0,2,1,0,183284.53,0
596,Tainan,Female,30,1,0,2,1,0,8125.39,0
686,Taichung,Male,39,3,129626.19,2,1,1,103220.56,0
684,Taichung,Female,26,2,114035.39,1,0,0,96885.19,0
797,Taichung,Male,32,1,151922.94,1,1,0,8877.06,0
658,Taipei,Female,39,4,0,1,1,1,147530.06,0
653,Tainan,Female,27,6,107751.68,2,1,1,33389.42,0
641,Taipei,Male,37,6,0,2,1,0,45309.24,0
656,Tainan,Female,41,6,101179.23,2,1,1,35230.61,0
750,Tainan,Female,36,6,0,2,1,1,59816.41,0
768,Taipei,Female,40,8,0,2,0,1,69080.46,0
568,Taipei,Male,33,7,0,2,1,0,143450.61,0
706,Taichung,Male,36,9,58571.18,2,1,0,40774.01,0
430,Taichung,Female,38,8,153058.64,1,1,0,99377.27,0
745,Taichung,Male,35,4,98270.34,1,1,0,133617.43,0
747,Taipei,Male,43,1,130788.71,1,0,1,101495,1
657,Taichung,Male,40,7,99165.84,1,0,1,119333.95,1
639,Taipei,Female,42,4,0,2,0,0,167682.37,0
704,Taipei,Male,44,3,0,2,0,1,152884.85,0
651,Tainan,Male,23,4,115636.05,2,1,0,70400.86,0
706,Taichung,Female,44,2,185932.18,2,1,0,65413.41,0
632,Taichung,Male,30,2,72549,2,0,1,182728.8,0
751,Taipei,Male,42,4,0,2,1,1,81442.6,0
767,Taipei,Female,35,2,0,2,0,0,144251.38,0
741,Taipei,Male,39,5,0,1,0,1,40207.06,0
651,Taichung,Male,29,3,121890.06,1,1,0,54530.51,1
601,Taipei,Male,46,2,99786.07,1,1,1,32683.88,1
520,Taipei,Male,34,3,0,2,1,1,104703.96,0
626,Taichung,Male,27,4,115084.53,2,0,1,26907.43,0
811,Taipei,Male,30,6,0,2,1,1,180591.32,0
730,Taipei,Female,32,9,127661.69,1,0,0,60905.51,0
604,Taichung,Female,47,4,118907.6,1,0,1,47777.15,1
499,Taichung,Female,44,6,77627.33,2,1,0,108222.68,0
754,Tainan,Male,40,2,160625.17,1,0,1,3554.63,0
716,Tainan,Female,29,8,0,2,0,0,78616.92,0
636,Taipei,Female,20,10,124266.86,1,0,0,100566.81,0
470,Taipei,Female,25,8,127974.06,2,1,1,183259.35,0
444,Taipei,Male,43,3,0,2,1,1,159131.21,0
809,Tainan,Female,48,2,0,1,1,0,160976.85,1
850,Taichung,Female,30,3,104911.35,2,1,1,42933.26,0
637,Taipei,Male,27,1,0,2,1,0,91291.2,0
512,Taipei,Male,43,1,0,2,1,1,52471.36,0
774,Tainan,Female,43,1,110646.54,1,0,0,108804.28,0
641,Taipei,Male,57,5,0,2,1,1,122449.18,0
586,Taichung,Male,42,6,126704.49,2,1,0,41682.3,0
611,Taipei,Male,30,9,0,2,1,1,148887.69,0
660,Tainan,Male,31,1,84560.04,1,1,1,137784.25,0
532,Taipei,Male,43,9,0,2,0,0,190573.91,1
557,Taichung,Female,38,2,129893.56,1,0,0,102076.03,0
730,Tainan,Male,25,5,167385.81,1,1,1,56307.51,0
535,Taipei,Female,27,6,0,2,0,1,49775.58,0
773,Taichung,Female,36,4,105858.71,1,0,1,4395.45,0
510,Taichung,Female,44,4,123070.89,1,1,0,28461.29,1
539,Taipei,Male,39,1,0,1,1,1,28184.7,0
690,Tainan,Female,48,2,0,2,1,1,3149.1,0
821,Taipei,Female,40,1,0,2,1,0,194273.12,0
687,Taichung,Male,35,1,125141.24,2,1,1,148537.07,0
557,Taipei,Female,46,4,96173.17,2,1,1,116378.31,0
532,Tainan,Female,37,5,0,2,0,1,6761.84,0
540,Tainan,Male,39,2,0,2,1,0,81995.92,0
705,Taipei,Female,55,8,0,2,1,1,14392.68,0
542,Taichung,Female,35,9,127543.11,2,1,0,468.94,1
706,Taipei,Male,38,1,0,2,1,0,122379.54,0
765,Taipei,Female,56,1,0,1,1,0,13228.93,1
529,Taipei,Male,67,8,103101.56,2,1,1,154002.02,1
714,Taipei,Male,54,7,126113.28,1,1,0,112777.38,0
582,Taipei,Male,41,1,40488.76,1,1,0,128528.83,0
609,Taichung,Female,40,10,137389.77,2,1,0,170122.22,0
518,Taipei,Female,28,9,85146.36,1,0,0,2803.89,0
791,Taichung,Male,35,5,129828.58,1,1,1,181918.26,1
747,Taipei,Male,42,4,80214.36,1,1,0,115241.96,1
565,Taipei,Female,40,2,0,2,1,1,129956.13,0
735,Taipei,Male,34,1,141796.43,1,1,0,45858.49,0
697,Taipei,Female,49,7,195238.29,4,0,1,131083.56,1
813,Taichung,Male,27,6,111348.15,1,1,0,46422.46,0
772,Taipei,Male,43,6,0,2,1,1,57675.88,0
606,Taipei,Female,71,8,0,2,1,1,169741.96,0
667,Taichung,Female,42,10,64404.26,2,0,0,26022.37,0
637,Taichung,Male,40,9,154309.67,1,1,1,125334.16,1
542,Taipei,Male,67,10,129431.36,1,0,1,21343.74,0
762,Tainan,Female,43,5,134204.67,1,1,1,139971.01,0
698,Taipei,Female,39,4,0,2,0,1,47455.82,0
850,Taipei,Female,32,8,0,2,1,1,55593.8,0
621,Taipei,Female,50,5,0,2,1,0,191756.54,1
671,Taichung,Female,48,9,116711.06,2,0,0,76373.38,0
775,Taipei,Male,31,9,0,2,1,0,169278.51,0
504,Tainan,Male,34,0,54980.81,1,1,1,136909.88,0
751,Tainan,Female,37,3,99773.85,2,1,0,54865.92,0
691,Taichung,Male,30,7,101231.77,2,0,0,156529.44,0
841,Taichung,Male,32,2,117070.21,1,1,0,113482.2,0
709,Taichung,Male,23,8,73314.04,2,1,0,63446.47,0
673,Taipei,Male,37,2,0,1,1,1,13624.02,0
541,Taipei,Male,37,9,212314.03,1,0,1,148814.54,0
661,Taipei,Female,31,3,136067.82,2,1,0,65567.91,0
784,Tainan,Female,42,2,109052.04,2,1,0,6409.55,0
742,Taipei,Female,35,2,79126.17,1,1,1,126997.53,0
850,Tainan,Female,55,7,0,1,0,0,171762.87,1
443,Taipei,Female,35,9,108308,1,1,0,129031.19,1
778,Taichung,Female,48,3,102290.56,2,1,0,182691.31,0
529,Taipei,Male,39,6,102025.08,2,1,0,12351.01,0
678,Taichung,Female,37,2,113383.07,1,1,1,135123.96,0
516,Tainan,Female,65,9,102541.1,1,1,0,181490.42,0
469,Tainan,Male,35,5,0,2,1,0,186490.37,0
786,Tainan,Male,40,6,0,2,0,0,41248.8,0
703,Taipei,Female,41,6,109941.51,1,1,0,116267.28,0
579,Taichung,Male,41,0,141749.68,1,0,1,9201.53,0
565,Taipei,Male,38,5,0,2,0,1,80630.32,0
443,Taipei,Male,44,2,0,1,1,0,159165.7,0
589,Taipei,Male,37,7,85146.48,2,1,0,86490.09,1
691,Taipei,Female,44,6,134066.1,2,1,1,197572.41,0
711,Taipei,Female,28,8,0,2,0,0,105159.89,0
775,Tainan,Male,27,4,0,1,1,1,40807.26,0
621,Taipei,Male,35,7,87619.29,1,1,0,143.34,0
350,Taipei,Male,51,10,0,1,1,1,125823.79,1
668,Tainan,Female,30,8,0,2,1,0,138465.7,0
633,Tainan,Male,27,3,0,2,1,0,44008.91,0
697,Taichung,Male,43,8,103409.16,1,1,0,66893.28,1
734,Taichung,Female,30,7,123040.38,1,1,1,76503.06,0
434,Taipei,Male,41,4,108128.52,1,0,1,56784.11,0
646,Taichung,Male,48,8,169023.33,2,1,1,175657.55,0
764,Taipei,Male,30,5,0,2,0,1,105155.66,0
727,Tainan,Female,41,10,0,2,0,1,47468.56,0
724,Taipei,Female,29,6,0,2,0,1,64729.51,0
749,Tainan,Male,42,9,222267.63,1,0,0,101108.85,1
706,Taichung,Female,47,10,144090.42,1,1,0,140938.95,1
728,Taipei,Male,30,10,114835.43,1,0,1,37662.49,0
636,Taipei,Male,44,2,0,2,0,0,86414.41,0
634,Taipei,Male,34,3,145030.92,1,1,1,41820.65,0
627,Taipei,Male,43,8,71240.3,1,0,1,127734.16,0
518,Taipei,Male,59,5,138772.15,1,0,1,123872,0
687,Tainan,Female,29,7,93617.07,1,0,1,113050.92,0
622,Tainan,Female,23,8,0,2,1,1,131389.39,0
693,Tainan,Female,45,4,0,2,1,1,26589.56,0
450,Tainan,Male,25,9,74237.2,2,0,1,195463.35,0
664,Taichung,Female,49,5,127421.78,2,1,0,108876.75,1
663,Tainan,Female,28,8,61274.7,2,1,0,136054.45,0
660,Taipei,Male,34,8,106486.66,2,0,1,182262.66,0
579,Taipei,Female,29,10,73194.52,2,1,1,129209.09,0
655,Taichung,Female,44,6,146498.76,1,1,0,64853.51,1
683,Taipei,Male,47,1,0,2,1,0,148989.15,0
655,Taipei,Female,32,2,0,1,1,1,71047.51,0
575,Tainan,Female,30,8,0,2,1,0,185341.63,0
574,Tainan,Male,30,5,120355,1,1,0,137793.35,0
795,Taipei,Male,32,2,117265.21,1,1,1,198317.23,0
776,Taipei,Female,43,4,0,2,0,1,162137.5,0
707,Tainan,Female,52,7,0,1,1,0,109688.82,1
705,Taichung,Female,37,3,109974.22,1,1,1,36320.87,1
678,Taichung,Female,44,2,98009.13,2,0,1,31384.86,0
663,Taipei,Male,34,10,0,1,1,1,114083.73,0
748,Taipei,Male,66,8,0,1,1,1,163331.65,0
677,Tainan,Female,34,10,171671.9,1,1,1,50777.77,0
634,Tainan,Male,63,10,0,2,1,0,30772.86,1
350,Taipei,Female,60,3,0,1,0,0,113796.15,1
727,Taipei,Male,61,0,128213.96,2,1,1,188729.08,1
773,Taichung,Male,51,8,116197.65,2,1,1,86701.4,0
675,Taipei,Male,39,1,0,2,1,0,153129.22,0
649,Tainan,Female,36,6,86607.39,1,0,0,19825.09,0
552,Taipei,Male,29,10,0,2,1,0,12186.83,0
761,Taichung,Male,62,5,98854.34,1,0,0,86920.97,1
622,Taipei,Male,31,7,0,1,1,0,35408.77,0
615,Taipei,Male,59,8,0,2,1,1,165576.55,0
681,Taichung,Male,31,4,97338.19,2,0,0,48226.76,0
768,Taipei,Male,30,6,0,2,1,1,199454.37,0
617,Tainan,Male,34,9,0,2,1,0,118749.58,0
452,Taipei,Female,33,6,131698.57,2,1,0,151623.91,0
807,Taichung,Male,37,10,130110.45,2,0,1,172097.95,0
567,Tainan,Male,44,9,0,2,1,0,87677.15,0
603,Tainan,Male,24,1,165149.13,2,1,0,21858.28,0
617,Tainan,Female,37,9,101707.8,1,1,0,123866.28,0
701,Taipei,Female,34,3,105588.66,1,0,1,74694.41,0
820,Taichung,Male,39,9,111336.89,1,1,0,16770.31,1
438,Taipei,Male,60,7,78391.17,1,0,1,49424.6,0
600,Tainan,Female,27,6,0,2,1,1,172031.22,0
782,Taipei,Male,34,9,0,1,1,0,183021.06,1
638,Taichung,Female,41,9,144326.09,1,1,0,73979.85,1
850,Taichung,Male,27,1,101278.25,2,1,1,26265.18,0
741,Taichung,Female,19,8,108711.57,2,1,0,24857.25,0
689,Tainan,Male,73,1,108555.07,1,0,1,167969.15,0
743,Taichung,Female,35,1,146781.24,1,1,0,189307.7,0
493,Taipei,Female,36,2,0,2,0,1,99770.3,0
416,Tainan,Male,35,8,0,1,0,0,119712.78,0
725,Taipei,Female,25,9,0,2,1,1,168607.74,0
497,Taipei,Male,34,2,0,2,1,1,83087.13,0
537,Taichung,Male,66,8,103291.25,2,1,1,130664.79,0
706,Tainan,Female,29,1,209490.21,1,1,1,133267.69,1
651,Tainan,Male,38,2,0,3,1,0,67029.82,1
720,Taipei,Male,33,2,0,2,0,1,141031.08,0
797,Taipei,Male,45,8,0,1,0,0,125110.02,0
543,Tainan,Male,23,5,0,2,1,0,117832.39,0
454,Taipei,Male,34,4,0,2,1,0,198817.72,0
691,Taipei,Male,37,9,149405.18,1,1,1,146411.6,0
510,Taipei,Female,52,6,191665.21,1,1,1,131312.56,1
792,Tainan,Female,40,7,0,1,1,0,141652.2,0
721,Taipei,Male,41,6,135071.12,1,1,1,64477.25,0
765,Taipei,Male,41,2,0,2,0,1,191215.61,0
850,Tainan,Male,39,8,0,2,1,1,37090.44,0
681,Taichung,Male,38,6,181804.34,2,1,1,57517.71,0
586,Taipei,Female,60,3,47020.65,2,0,1,63241.21,1
753,Taipei,Female,36,7,128518.98,1,1,1,44567.83,1
593,Taichung,Female,38,5,142658.04,2,0,1,135337.11,0
674,Taipei,Female,21,9,120150.39,2,1,1,33964.03,0
610,Taipei,Female,35,7,81905.95,1,1,1,61623.19,0
652,Taipei,Male,26,3,137998.2,2,0,1,168989.77,0
850,Taichung,Female,26,8,123126.29,1,1,0,74425.41,0
740,Taipei,Female,51,4,0,2,1,1,178929.84,0
637,Taichung,Male,43,1,135645.29,2,0,1,101382.86,1
685,Tainan,Male,31,7,122449.31,2,1,1,180769.55,0
558,Tainan,Male,40,4,161766.87,1,0,0,92378.54,0
677,Taipei,Female,37,3,0,2,1,1,38252.25,0
592,Taichung,Male,36,10,123187.51,1,0,1,146111.35,0
652,Taichung,Male,36,9,150956.71,1,0,0,72350.17,0
662,Tainan,Female,42,6,105021.28,1,1,0,48242.38,0
543,Taipei,Male,64,4,0,2,1,1,148305.82,0
675,Tainan,Female,50,1,133204.91,1,0,1,8270.06,0
643,Tainan,Female,35,6,0,2,1,1,41549.64,0
611,Taichung,Female,49,9,115488.52,2,1,1,138656.81,1
412,Taipei,Male,29,5,0,2,0,0,12510.53,0
638,Tainan,Male,41,7,0,2,1,0,43889.41,0
824,Tainan,Female,38,3,0,2,1,0,192800.25,0
683,Taipei,Female,40,1,0,2,0,0,75762,0
562,Taichung,Female,39,6,130565.02,1,1,0,9854.72,1
599,Taipei,Female,41,2,91328.71,1,1,0,115724.78,0
753,Taipei,Male,35,4,0,2,1,1,106303.4,0
594,Taipei,Male,50,7,81310.34,1,1,1,183868.01,0
657,Taipei,Male,34,3,107136.6,1,1,0,153895.46,0
716,Tainan,Male,34,9,0,1,1,1,66695.71,0
850,Taipei,Male,43,7,0,2,1,1,173851.11,0
664,Taipei,Male,46,2,0,1,1,1,177423.02,1
558,Taipei,Male,33,0,108477.49,1,1,1,109096.71,1
606,Taichung,Male,40,1,144757.97,2,1,1,166656.18,0
776,Tainan,Male,33,2,0,2,1,1,176921,0
557,Tainan,Male,36,1,113110.26,1,1,0,98413.1,0
614,Taipei,Female,27,9,106414.57,2,0,0,77500.81,0
620,Tainan,Male,42,4,106920.91,1,0,1,119747.08,0
695,Tainan,Male,35,7,0,2,1,0,160387.98,0
729,Taichung,Female,39,1,131513.26,1,1,1,193715,0
571,Taipei,Female,53,2,0,2,1,0,28045.77,0
457,Taipei,Male,40,10,134320.23,2,1,0,150757.35,0
559,Taipei,Female,29,3,79715.36,1,1,0,82252.28,0
664,Taipei,Female,38,4,74306.19,2,1,0,154395.56,0
500,Tainan,Female,50,5,0,4,1,1,83866.35,1
782,Taichung,Male,42,7,126428.38,1,1,0,39830.1,0
708,Tainan,Male,38,8,99640.89,1,1,0,12429.22,0
681,Taipei,Male,43,3,66338.68,1,1,1,18772.5,1
674,Tainan,Female,39,6,0,2,1,1,9574.83,0
697,Tainan,Male,43,10,128226.37,1,0,0,188486.94,0
774,Taipei,Female,26,5,0,2,1,1,64716.08,0
624,Taipei,Male,36,6,0,2,0,0,84749.96,0
747,Tainan,Male,37,1,0,2,0,1,180551.76,0
715,Taipei,Female,32,10,0,2,1,0,60907.49,0
808,Taipei,Male,24,4,122168.65,1,1,0,174107.04,0
678,Taipei,Female,43,7,178074.33,1,0,0,110405.9,0
813,Taichung,Male,59,2,135078.41,1,1,0,187636.06,1
687,Tainan,Male,38,8,69434.4,2,1,1,66580.13,1
832,Taipei,Female,29,5,0,2,1,0,178779.52,0
668,Taipei,Male,72,2,0,2,1,1,70783.61,0
