UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,過往滿意程度,買A商品
U28140,47,藍領,高中,否,是,否,15,may,1,-1,未知,3,0
U37527,49,老闆,大學,否,是,否,15,may,1,-1,未知,3,0
U9738,45,藍領,大學,否,是,否,15,may,2,-1,未知,3,0
U19587,50,藍領,高中以下,否,是,否,15,may,1,-1,未知,3,0
U40050,36,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U31779,46,老闆,大學,否,是,是,15,may,1,-1,未知,3,0
U15733,53,退休,研究所,否,是,否,15,may,1,-1,未知,3,0
U1892,58,管理,研究所,否,是,否,15,may,2,-1,未知,3,0
U39509,46,服務業,大學,否,是,否,15,may,4,-1,未知,3,0
U41307,32,管理,研究所,否,是,否,15,may,4,-1,未知,3,0
U41946,39,老闆,高中,否,是,否,15,may,8,-1,未知,3,0
U30889,34,服務業,大學,否,是,否,15,may,3,-1,未知,3,0
U17176,26,藍領,高中,否,是,是,15,may,5,-1,未知,3,0
U42010,50,科技,研究所,否,是,否,15,may,5,-1,未知,3,0
U25880,43,退休,高中,否,否,是,15,may,2,-1,未知,3,0
U39371,45,藍領,大學,否,是,否,15,may,5,-1,未知,3,0
U28287,44,藍領,高中,否,是,否,15,may,2,-1,未知,3,0
U40699,56,服務業,大學,否,是,否,15,may,2,-1,未知,3,0
U41879,41,管理,研究所,否,否,否,15,may,4,-1,未知,3,0
U34065,30,老闆,大學,是,是,否,14,may,4,-1,未知,3,0
U43590,54,工程,大學,否,是,否,15,may,3,-1,未知,3,0
U37802,57,管理,大學,否,是,否,14,may,3,-1,未知,3,0
U12799,41,工程,大學,否,是,否,14,may,2,-1,未知,3,0
U39570,55,管理,研究所,否,是,否,14,may,2,-1,未知,3,0
U45111,43,科技,研究所,否,否,否,14,may,2,-1,未知,3,0
U33633,52,科技,大學,否,否,否,14,may,2,-1,未知,3,0
U6529,40,SOHO,高中,否,是,否,14,may,3,-1,未知,3,0
U12547,53,老闆,大學,否,是,否,14,may,3,-1,未知,3,0
U5954,43,服務業,大學,否,是,否,14,may,3,-1,未知,3,0
U32229,20,學生,研究所,否,是,否,14,may,3,-1,未知,3,0
U14319,43,科技,大學,否,是,否,14,may,3,-1,未知,3,0
U13022,47,管理,大學,否,是,否,14,may,3,-1,未知,3,0
U34448,52,管理,研究所,否,是,否,14,may,2,-1,未知,3,0
U13934,26,藍領,大學,否,是,是,14,may,5,-1,未知,3,0
U35911,49,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U36060,36,藍領,大學,否,是,是,14,may,3,-1,未知,3,0
U1168,54,科技,研究所,否,是,是,15,may,3,-1,未知,3,0
U22634,40,服務業,大學,否,是,否,15,may,3,-1,未知,3,0
U42826,42,失業,高中,否,是,否,15,may,6,-1,未知,3,0
U26827,52,藍領,高中,否,是,否,15,may,1,-1,未知,3,1
U8919,45,藍領,大學,否,是,否,15,may,1,-1,未知,3,0
U15079,48,服務業,大學,否,是,否,15,may,1,-1,未知,3,0
U5790,47,管理,研究所,否,否,否,15,may,1,-1,未知,3,0
U40721,60,退休,大學,否,是,是,15,may,1,-1,未知,3,0
U40147,47,科技,大學,否,是,否,15,may,1,-1,未知,3,0
U24285,51,退休,大學,否,否,否,15,may,1,-1,未知,3,0
U43928,53,工程,研究所,否,是,否,15,may,1,-1,未知,3,0
U8158,46,服務業,大學,否,是,否,15,may,1,-1,未知,3,0
U40257,27,服務業,大學,否,是,否,15,may,6,-1,未知,3,0
U5811,46,老闆,大學,否,是,否,15,may,1,-1,未知,3,0
U19494,47,服務業,大學,否,是,否,15,may,1,-1,未知,3,0
U21564,41,家管,高中,否,是,否,15,may,4,-1,未知,3,0
U13494,42,管理,高中,否,是,否,15,may,3,-1,未知,3,0
U25702,52,科技,大學,否,是,否,15,may,1,-1,未知,3,0
U18092,49,老闆,大學,否,是,否,15,may,1,-1,未知,3,0
U39601,57,管理,研究所,否,是,否,15,may,2,-1,未知,3,0
U5990,43,老闆,大學,否,否,否,15,may,1,-1,未知,2,0
U30922,52,科技,高中,否,否,否,15,may,3,-1,未知,3,0
U29736,50,管理,研究所,是,是,否,15,may,3,-1,未知,3,0
U15505,48,老闆,大學,否,是,是,15,may,2,-1,未知,3,0
U9394,46,老闆,大學,否,是,是,15,may,3,-1,未知,3,1
U459,42,老闆,大學,否,是,否,15,may,2,-1,未知,3,0
U13896,50,藍領,高中,否,是,否,15,may,2,-1,未知,3,0
U33944,41,藍領,大學,否,是,否,15,may,4,-1,未知,3,1
U14106,42,家管,高中,否,是,否,15,may,2,-1,未知,3,0
U28871,50,管理,研究所,否,是,否,15,may,2,-1,未知,3,0
U12949,50,藍領,大學,否,是,否,15,may,5,-1,未知,3,0
U19006,30,管理,大學,否,是,否,15,may,4,-1,未知,3,0
U37733,26,學生,大學,否,是,否,14,may,1,-1,未知,3,0
U8414,44,老闆,大學,否,是,是,14,may,5,-1,未知,3,0
U25650,32,科技,高中以下,否,否,否,14,may,2,-1,未知,3,0
U15223,51,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U22624,55,失業,大學,否,是,是,14,may,2,-1,未知,3,0
U33581,40,SOHO,高中,否,是,否,14,may,1,-1,未知,3,0
U30588,47,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U40785,43,藍領,大學,否,是,是,14,may,1,-1,未知,3,0
U20917,48,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U38762,42,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U26353,60,科技,大學,否,是,否,14,may,2,-1,未知,3,0
U31258,41,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U44974,31,管理,研究所,否,否,否,14,may,1,-1,未知,3,0
U19838,40,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U37046,37,藍領,大學,否,是,否,14,may,9,-1,未知,4,0
U17538,42,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U32910,54,管理,研究所,否,否,否,14,may,2,-1,未知,3,0
U34364,49,失業,大學,否,是,否,14,may,1,-1,未知,3,0
U7594,25,未知,高中以下,否,是,否,14,may,2,-1,未知,3,0
U37041,48,家管,研究所,否,是,否,14,may,1,-1,未知,3,0
U42240,59,退休,大學,否,是,是,14,may,1,-1,未知,3,0
U25168,59,退休,大學,否,是,是,14,may,2,-1,未知,3,1
U2257,40,科技,大學,否,是,否,14,may,3,-1,未知,3,0
U10216,42,管理,研究所,否,否,否,14,may,1,-1,未知,3,0
U9383,53,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U4618,53,未知,研究所,否,是,否,14,may,1,-1,未知,3,0
U9711,51,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U20538,43,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U33517,42,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U26188,42,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U42223,52,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U4463,59,藍領,高中,否,是,是,14,may,2,-1,未知,3,0
U9419,58,退休,大學,否,是,否,14,may,1,-1,未知,3,0
U2463,41,藍領,大學,否,是,否,14,may,1,-1,未知,3,1
U23985,53,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U27465,42,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U31663,41,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U42504,41,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U17646,53,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U22341,40,藍領,大學,否,是,是,14,may,2,-1,未知,3,0
U11784,50,管理,大學,否,是,否,14,may,4,-1,未知,3,0
U23970,25,科技,研究所,否,是,否,14,may,1,-1,未知,3,0
U2604,53,退休,高中,否,是,否,14,may,1,-1,未知,3,0
U23507,46,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U37349,54,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U2638,33,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U7317,47,老闆,大學,否,是,是,14,may,1,-1,未知,3,0
U33279,47,藍領,高中,否,是,是,14,may,1,-1,未知,3,0
U25157,41,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U33992,40,老闆,大學,否,是,否,14,may,1,-1,未知,3,1
U35766,42,藍領,大學,否,否,否,14,may,1,-1,未知,3,0
U15983,40,藍領,高中以下,否,否,否,14,may,1,-1,未知,3,0
U40566,45,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U28521,30,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U24116,48,科技,大學,否,否,否,14,may,1,-1,未知,3,0
U7271,54,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U31148,41,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U5042,49,藍領,大學,否,是,是,14,may,1,-1,未知,3,0
U37641,47,藍領,大學,否,否,否,14,may,1,-1,未知,3,0
U16368,44,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U451,48,藍領,大學,否,是,否,14,may,2,-1,未知,3,1
U33575,45,工程,高中,否,是,否,14,may,1,-1,未知,3,0
U43811,46,老闆,大學,否,是,是,14,may,1,-1,未知,3,0
U42876,48,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U85,47,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U14373,53,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U33990,50,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U18655,48,藍領,高中,否,是,否,14,may,1,-1,未知,3,1
U41908,40,藍領,大學,否,是,否,14,may,3,-1,未知,3,0
U672,26,學生,大學,否,是,否,14,may,2,-1,未知,3,0
U4598,39,科技,大學,是,是,否,14,may,2,-1,未知,3,0
U34306,46,藍領,大學,否,是,是,14,may,2,-1,未知,3,0
U3378,45,科技,大學,否,是,是,14,may,2,-1,未知,3,0
U41704,43,工程,大學,否,是,否,14,may,1,-1,未知,3,0
U589,47,藍領,高中,否,否,否,14,may,3,-1,未知,3,0
U26420,55,藍領,大學,否,否,否,14,may,3,-1,未知,3,0
U13869,43,科技,大學,否,否,否,14,may,1,-1,未知,3,0
U16561,54,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U17555,46,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U18861,50,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U10125,53,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U30775,34,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U5851,48,管理,高中,否,是,是,14,may,1,-1,未知,3,0
U11033,52,管理,研究所,否,否,否,14,may,1,-1,未知,3,0
U38571,51,科技,高中以下,否,是,是,14,may,1,-1,未知,3,0
U13586,42,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U42221,31,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U44602,53,科技,高中,否,是,否,14,may,1,-1,未知,3,1
U36737,45,管理,研究所,否,是,否,14,may,1,-1,未知,2,0
U9529,56,SOHO,研究所,否,是,否,14,may,1,-1,未知,3,0
U35546,40,藍領,大學,否,是,否,14,may,4,-1,未知,3,0
U29208,42,服務業,高中,否,是,否,14,may,1,-1,未知,3,0
U3589,31,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U35805,48,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U43918,46,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U37784,28,管理,研究所,否,是,否,14,may,3,-1,未知,3,0
U4851,60,退休,高中,否,是,是,14,may,1,-1,未知,3,0
U9230,40,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U8820,46,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U27909,39,管理,研究所,否,是,是,14,may,1,-1,未知,3,1
U36128,49,工程,大學,否,是,否,14,may,1,-1,未知,3,0
U31459,33,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U35534,40,失業,大學,否,是,否,14,may,1,-1,未知,3,0
U26430,47,管理,高中,否,是,否,14,may,1,-1,未知,3,0
U25145,45,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U28754,57,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U42887,41,服務業,大學,否,是,否,14,may,2,-1,未知,3,0
U5299,40,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U5528,42,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U34501,41,藍領,高中,否,是,否,14,may,1,-1,未知,3,1
U35107,42,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U30836,40,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U33246,54,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U31796,52,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U29560,45,管理,研究所,否,否,否,14,may,1,-1,未知,3,0
U16637,55,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U43888,53,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U24446,29,老闆,大學,否,否,否,14,may,1,-1,未知,3,0
U5645,45,管理,研究所,否,是,否,14,may,2,-1,未知,3,0
U4100,46,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U37903,30,管理,研究所,否,是,否,14,may,3,-1,未知,3,0
U21644,52,管理,大學,否,是,否,14,may,2,-1,未知,3,0
U9526,42,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U43987,44,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U30262,46,SOHO,研究所,否,是,否,12,may,2,-1,未知,3,0
U21772,50,藍領,大學,否,是,是,14,may,1,-1,未知,3,0
U7504,47,科技,大學,否,是,否,14,may,8,-1,未知,3,0
U21745,35,科技,大學,否,是,否,14,may,2,-1,未知,3,0
U17042,39,工程,大學,否,是,否,15,may,10,-1,未知,3,0
U43922,48,藍領,大學,否,是,否,14,may,1,-1,未知,3,1
U22561,55,管理,研究所,否,是,否,14,may,1,-1,未知,4,0
U7538,45,失業,高中,否,是,否,14,may,2,-1,未知,3,0
U3568,57,退休,大學,否,是,否,14,may,2,-1,未知,3,0
U25255,40,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U20590,57,科技,大學,否,是,否,14,may,2,-1,未知,3,0
U27510,37,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U45085,49,服務業,大學,否,否,否,14,may,2,-1,未知,3,0
U18859,49,工程,高中,否,是,否,14,may,2,-1,未知,3,0
U32864,34,藍領,大學,否,否,否,14,may,1,-1,未知,3,0
U16439,45,工程,研究所,否,是,否,14,may,8,-1,未知,3,0
U5304,57,科技,研究所,否,否,否,14,may,2,-1,未知,3,1
U30037,33,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U36517,47,SOHO,研究所,否,是,否,14,may,1,-1,未知,3,0
U44369,45,科技,高中,否,是,否,14,may,1,-1,未知,3,0
U3848,61,退休,大學,否,是,否,14,may,1,-1,未知,3,0
U39578,56,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U12588,50,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U2839,31,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U1359,53,工程,高中,否,是,否,14,may,1,-1,未知,3,0
U20665,44,藍領,大學,否,是,否,14,may,5,-1,未知,3,0
U26654,45,藍領,大學,否,是,是,14,may,10,-1,未知,3,0
U23196,40,工程,大學,否,是,否,14,may,2,-1,未知,3,0
U13240,40,工程,大學,否,是,否,14,may,2,-1,未知,3,0
U33537,43,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U17919,41,工程,研究所,否,是,否,14,may,2,-1,未知,3,0
U25538,37,科技,研究所,是,是,否,14,may,14,-1,未知,3,0
U19250,36,管理,研究所,否,是,否,14,may,1,-1,未知,3,0
U13781,48,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U32553,56,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U12910,53,管理,研究所,否,是,是,14,may,2,-1,未知,3,0
U35443,40,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U21931,54,管理,大學,否,是,否,14,may,1,-1,未知,3,0
U17440,51,老闆,高中,否,是,否,14,may,1,-1,未知,3,0
U38541,60,藍領,大學,否,是,否,14,may,3,-1,未知,3,0
U5995,25,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U20453,44,藍領,高中,否,是,否,14,may,7,-1,未知,3,0
U6257,50,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U2703,43,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U1323,34,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U15396,51,失業,大學,否,是,否,14,may,1,-1,未知,3,0
U36930,32,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U6276,38,服務業,大學,否,是,否,14,may,2,-1,未知,3,0
U39100,42,服務業,大學,否,是,否,14,may,2,-1,未知,3,0
U21687,48,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U33624,53,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U38176,36,服務業,大學,否,否,否,14,may,1,-1,未知,3,0
U10466,46,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U1148,48,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U5979,32,管理,大學,否,是,否,14,may,1,-1,未知,3,0
U41166,30,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U5254,35,管理,研究所,否,否,是,14,may,1,-1,未知,3,0
U5876,47,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U14443,51,藍領,大學,否,是,否,14,may,1,-1,未知,3,1
U24574,54,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U31569,46,服務業,大學,否,是,否,14,may,4,-1,未知,3,0
U27188,55,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U35910,41,服務業,高中,否,是,否,14,may,1,-1,未知,3,0
U20242,41,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U28712,60,管理,高中,否,是,否,14,may,1,-1,未知,3,0
U36620,42,藍領,高中,否,是,否,14,may,4,-1,未知,3,0
U40303,42,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U33169,35,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U31287,43,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U5819,46,藍領,大學,否,是,否,14,may,8,-1,未知,3,0
U39664,57,退休,大學,否,否,否,14,may,2,-1,未知,3,0
U15546,43,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U25653,57,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U28149,42,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U43636,57,老闆,高中,否,是,是,14,may,1,-1,未知,3,0
U9442,44,藍領,高中以下,否,是,否,14,may,1,-1,未知,3,0
U41189,41,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U37216,40,科技,大學,否,是,否,14,may,2,-1,未知,3,0
U28176,34,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U43758,40,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U37905,43,失業,高中,否,是,否,14,may,1,-1,未知,3,0
U20660,53,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U28945,33,老闆,大學,否,是,否,14,may,2,-1,未知,3,0
U40079,45,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U24158,45,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U11364,41,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U40833,34,失業,大學,否,是,否,14,may,2,-1,未知,3,0
U29768,42,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U1788,49,科技,高中,否,是,否,14,may,1,-1,未知,3,0
U13961,42,管理,大學,否,是,否,14,may,1,-1,未知,3,0
U31699,42,SOHO,高中,否,是,否,14,may,1,-1,未知,3,0
U38028,41,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U18860,49,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U25249,49,工程,大學,否,是,否,14,may,2,-1,未知,3,0
U10806,57,退休,高中,否,是,否,14,may,1,-1,未知,3,0
U34466,46,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U31472,54,退休,大學,否,是,否,14,may,1,-1,未知,3,0
U43134,45,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U10532,40,老闆,大學,否,是,否,14,may,1,-1,未知,3,0
U39307,47,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U16323,28,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U24968,60,退休,高中,否,是,否,14,may,1,-1,未知,3,1
U15769,49,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U23457,50,管理,大學,否,是,否,14,may,1,-1,未知,3,0
U39342,52,藍領,高中,否,是,否,14,may,1,-1,未知,3,0
U11896,55,SOHO,大學,否,是,否,14,may,1,-1,未知,3,0
U13422,46,科技,大學,否,是,否,14,may,2,-1,未知,3,0
U31445,40,科技,高中以下,否,是,否,14,may,2,-1,未知,3,1
U29287,46,藍領,大學,否,是,是,14,may,2,-1,未知,3,0
U7519,31,管理,大學,否,是,否,14,may,1,-1,未知,3,0
U39088,42,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U35161,57,退休,研究所,否,是,是,14,may,2,-1,未知,3,0
U11336,41,服務業,大學,是,否,是,14,may,1,-1,未知,3,0
U36070,53,管理,研究所,否,否,否,14,may,2,-1,未知,3,0
U16823,32,藍領,大學,否,是,否,14,may,2,-1,未知,3,0
U9432,44,科技,大學,否,是,是,14,may,3,-1,未知,3,0
U19347,41,藍領,高中以下,否,是,否,14,may,2,-1,未知,3,0
U15962,44,SOHO,大學,否,是,是,14,may,2,-1,未知,3,0
U9598,60,退休,大學,否,是,否,14,may,2,-1,未知,3,0
U41493,40,藍領,大學,否,否,否,14,may,1,-1,未知,3,0
U40893,52,工程,研究所,否,是,是,14,may,2,-1,未知,3,0
U22133,30,科技,大學,否,否,是,14,may,2,-1,未知,3,0
U39277,41,服務業,大學,否,是,否,14,may,1,-1,未知,3,0
U15608,41,科技,大學,否,是,是,14,may,1,-1,未知,3,0
U43285,48,管理,研究所,否,是,否,14,may,1,-1,未知,4,0
U45075,41,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U38479,49,藍領,高中,否,是,否,14,may,2,-1,未知,3,0
U35157,56,藍領,大學,否,是,否,14,may,1,-1,未知,3,0
U15846,33,科技,大學,否,是,否,14,may,1,-1,未知,3,0
U16706,41,服務業,高中,否,是,否,14,may,1,-1,未知,3,0
U13852,42,老闆,大學,是,否,否,14,may,1,-1,未知,3,0
U21106,28,管理,研究所,否,是,否,14,may,4,-1,未知,3,0
U38393,57,退休,高中,否,是,否,15,may,1,-1,未知,3,0
U16833,54,藍領,高中,否,是,否,15,may,2,-1,未知,3,0
U36863,46,管理,大學,否,是,否,15,may,1,-1,未知,3,0
U30711,37,藍領,大學,否,是,否,30,may,1,-1,未知,3,0
U20136,35,管理,研究所,否,是,否,30,may,1,-1,未知,3,1
U9184,48,老闆,大學,否,是,否,30,may,1,-1,未知,3,0
U28081,48,科技,大學,是,否,否,30,may,1,-1,未知,3,1
U16671,28,老闆,大學,否,是,否,30,may,2,-1,未知,3,0
U23703,38,管理,研究所,否,是,否,30,may,3,-1,未知,3,0
U40105,34,服務業,大學,否,是,否,30,may,2,-1,未知,3,0
U27439,37,藍領,大學,否,否,是,30,may,2,-1,未知,3,0
U39942,41,老闆,大學,否,是,否,30,may,2,-1,未知,3,0
U40479,36,管理,研究所,否,是,否,30,may,1,-1,未知,3,0
U20421,42,科技,大學,否,是,是,30,may,1,-1,未知,3,0
U31619,54,科技,大學,否,是,否,30,may,1,-1,未知,3,0
U39013,37,管理,大學,否,是,否,30,may,1,-1,未知,3,0
U20197,46,管理,研究所,否,是,否,30,may,3,-1,未知,3,0
U15611,34,管理,研究所,否,是,否,30,may,3,-1,未知,3,0
U29797,31,藍領,高中以下,是,是,否,30,may,4,-1,未知,3,0
U18790,27,服務業,大學,否,是,是,30,may,2,-1,未知,3,0
U8788,33,藍領,高中,否,是,否,30,may,4,-1,未知,3,0
U6386,57,退休,研究所,否,是,是,30,may,1,-1,未知,3,0
U36926,29,管理,研究所,否,是,否,30,may,4,-1,未知,3,0
